batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - dayz915,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",dayz.915,522000,3708,36500,142800
1,1,original sound - izzy,"colbybrock, colbybrockedit, fyp, viralvideo, blowup, xyz, xplrizz",xplrizz,257399,5366,84700,5620
1,2,original sound - 🤟🏻Jurassic world🤟🏻,"volcano, mashedpotatovolcano, mashedpotatovolcanowithbroccolitrees, yummy, @wesintn",hayleyintn,755400,9319,81500,80500
1,3,PLASTIC - Unghetto,"@cassie.liza, partnerchallenge, partnerstunt, liftchallenge, squat, deadlift, curl, hipthrust",2hot4u__,670800,2659,102400,33200
1,4,original sound - PureElemental,@snooponastoop_,pureelemental_,101600,1684,12300,486
1,5,original sound - dwyc27ja2,"crimescenecleaning, hoardingcleanup, cleaning",dwyc27ja2,234500,2961,15900,2043
1,6,I Am What I Am (feat. Fivio Foreign) - King Von,"@d4adbird1, robloxhoodgame, robloxhoodrp, kingvon, oblock, fyp, robloxfyp, makemefamous, robloxstory, robloxstorytime",krazybando,833,58,164,9
1,7,original sound - Cool Grandpa👴🏼,"grandpa, joke, fypisbroken, comedy, jokes, relatable, fyp%E3%82%B7%E3%82%9Aviral, funny, school, nap",theverycoolgrandpa,4400000,36000,479900,66200
1,8,sweet caroline but dark academia - fingerbib,"fyp, moonball, satisfying, tiktokmademebuyit, fidgettoys",leagionofrobots,675300,28600,34800,2714
2,0,I Got 5 On It - Tethered Mix from US - Michael Abels & Luniz,"creepy, horror, scary, spooky, haunted",spooky.states,288200,4015,65099,14300
2,1,Gta San Andreas (Instrumental Version) - Fk Music,"@flossynaci, @princesscazi, fyppppppppppppppppppppppp, jadrolita, viral, outfit, cruise",amadou_elizabeth,405200,2296,10800,597
2,2,alkuperäinen ääni - StuntFreaksTeam,@mpmessut,stuntfreaksteam_official,5249,23,400,29
2,3,original sound - Logan Miller,,loganmillerx,201800,626,12000,221
2,4,kleen heart - 𝗞𝗟𝗘𝗘𝗡 𝗛𝗘𝗔𝗥𝗧,"fyp, kkinuthia",_officialkinuthia,39200,787,749,364
2,5,sunet original - AL RAFAELO,"alrafaelo, darbuka",rafaelo.ro,11700,81,847,81
2,6,original sound - JAYLLNN,,realjayllnn,230300,2786,19200,3776
2,7,Ginger (Hype Yourself) - Voltage Of Hype,"@kingliopa, fyp%E3%82%B7%E3%82%9Aviral, skatedaily, kenyantiktok%F0%9F%87%B0%F0%9F%87%AA, trending, fyp",skate_withcarol,122900,484,3039,1028
2,8,original sound - Isaac Maus,"@b1oxfruitsgod, replychug, drpepper, chug, chugchallenge, fyp",buzzen553,6899,487,537,122
2,9,Never Lose Me - Flo Milli,"amazonmusthaves, productsyouneed, productreview, titkokmademebuyit, inkjetprinter, nike, fyp",imprint.officialstore,1800000,10900,198800,34100
2,10,original sound - DJ L BEATS,,b.e.n_rl,77200,1977,8664,3304
2,11,original sound - SuperBounce,"tiktokmademebuyit, toy, fidgetball",superbounce_,228,13,39,30
2,12,original sound - Finzy,"fyp, fortnite, gaming",finzys,309300,1684,31300,3230
2,13,sonido original - hamtpretel23,"capcut, 6ix9ine",6ix9ine_6ix9ine,14900,775,1220,302
2,14,sonido original - alcarajopuntocom,@lightscamerabarstool,barstoolsports,449300,10800,48200,51100
2,15,I'm coming for it all - flvmey,"motorcycle, gta, bikelife, rainbow",sixstarstunts,44000,135,4974,394
2,16,sweet caroline but dark academia - fingerbib,"fyp, moonball, satisfying, tiktokmademebuyit, fidgettoys, fyp, moonball, satisfying, tiktokmademebuyit, fidgettoys",leagionofrobots,199800,6800,10100,804
2,17,Jackass - TV Theme Players,"british, britishkids, americans, alchol",for.the_lol,187100,2214,21900,4293
2,18,original sound - Grandview HS Cheer,thejiggyprince,thejiggyprince,122600,141900,9813,1145
2,19,original sound - ESPN,"@curlycanglez_, slip, food",espn,702300,5504,70700,20900
2,20,original sound - Overtime,"asmr, oddlysatisfying, shoutoutot",overtime,113100,1464,7989,227
2,21,original sound - daradrex,"fyp, fyp%E3%82%B7, viral, viralvideo, viraltiktok, babft, bab, roblox",not_real_ted,693800,6211,64200,3814
2,22,original sound - tips_kg01,,tips_kg01,61500,301,6637,3092
2,23,Metro - Hotkid & Yo X,"sammydreak, xyzcba, fyb, moots%3F, moot, mootformoot, mootsanyone",sammydreak3,1391,90,33,26
