batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - dayz915,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",dayz.915,522200,3710,36500,142900
1,1,original sound - Whistle,"fyp, explore, apple, tesla, cybertruck, applevisionpro",whistle,440700,5416,32600,13500
1,2,original sound - ❀𝓩𝓪𝓱𝓻𝓪❀,"fyp, blowthisup, viral, name, firstletterofyourname",simpiilyzahra,8896,41800,1729,373
1,3,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,133700,838,10600,342
1,4,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,fyp,abcfgjhanrc,900800,6226,76500,704
1,5,original sound - mayvec,,may13635npf,137600,999,14800,1605
1,6,original sound - Webb Western,"cowboyhat, branding, felthat",webbwestern,499700,2535,20900,5450
1,7,origineel geluid - Only_Youngboy,"nbayoungboy, babysitting, youngboy, baby, funny, fy, fyp",only_youngboy,163600,1223,22100,14200
1,8,Rocking A Cardigan in Atlanta - lil Shordie Scott,,shafar_sjc,44800,181,2591,69
1,9,Bécane - A COLORS SHOW - Yamê,tiktoktrend,mr.thank_you,10800,736,785,257
2,0,original sound - Crxtia Memes 🐥,"fyp, viral, real, relatable, foryou, funny, viralvideo, foryoupage, meme, memes, fyp%E3%82%B7, comedytiktok, viralvideo",yungcrxtia,101300,548,12400,2074
2,1,I Think I Like When It Rains - WILLIS,"sprinklesprinkle, rizzgod",leila_layzell,117300,1918,6457,1559
2,2,My Love Gets So Lonely - iComplexity,"fyp, foryou, foryoupage, cookingwithemony",emonykeelen,188300,838,11600,338
2,3,original sound - Unethical LifeHacks,"candaceowens, candacereacts, modernwomen, relationshipadvice, modernrelationships, loyaltytest",onlythoks,76200,428,5464,766
2,4,Sigma - SixtyNein,"@barstoolgametime, @hugomckay",barstoolsports,594300,6920,52200,7785
2,5,original sound - Braxton Picou,"basketball, sports, fyp, viral",braxtonpicou,225000,265,18400,246
2,6,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,,knife.ny,41400,776,4504,1138
2,7,WHY IS MY SOUND POPULAR WHAT - 🫶🏻,"blackboxai, stayahead, fyp, school, finals, funny, meme, viral, softwareengineer, csmajor, auditorium, professor, university, class, flirt, riz, professorcrush",codewithclaude,356500,338,33100,405
2,8,original sound - 🎧,,skyyjade,23600,1713,2446,139
2,9,Gaichite - Misha Xramovi,"meme, fyp, foryou, funnyvideo, viralvideo, %F0%9F%A4%A3%F0%9F%A4%A3%F0%9F%A4%A3",funnyvideos.770,2719,31,785,628
2,10,original sound - Guaranteed Entertainment,"familyguy, familyguyclips, familyguymeme, familyguyfunnymoments, familyguyfunnymoments7, familyguymemes, caseoh, caseohgames, caseohclips",streamcl1ips,225100,2037,32200,3385
2,11,Chopin Nocturne No. 2 Piano Mono - moshimo sound design,"paulalexander, poliopaul, ironlung, conversationswithpaul",ironlungman,2300000,15100,139800,29200
2,12,original sound - @FOOT_BALL_LOVERS1,"repost, trending, goviral, tiktok, viral, fyp, football, footballlover1, ronaldo, ronaldo, messi, gotrending, delfinasuar%C3%A8z, suarez",foot_ball_lovers1,475100,2983,52200,2587
2,13,original sound - kardashianshulu,"acting, fightchoreography, stellaadleracademy, stagecombat",tuesday.stella,484500,576,17800,592
2,14,الصوت الأصلي - ديري,"funny, fyp, trending, funnyvideos",_funny.official,18100,67,1180,292
2,15,original sound - Travis Doodles,"love, kindness, blessings, hope, food",travisdoodles,325800,3195,29600,970
2,16,original sound - 😂,"meme, funny, viral, fyp, xuhuong",memeshere10,40800,304,6795,816
2,17,original sound - _button_jay_,"meme, work, office, funnyvideos, funny, wtf, fun, lol, lolz, haha, joke, xybca, f, fyp, foryourpage, fyp%E3%82%B7%E3%82%9Aviral",jrb_memes,458500,6880,38700,107800
2,18,original sound - Paul Olima,"Flying, Plane, Airports, @svengudvunsun, @meettheharrisons, @emilyfayemiller",olima_omega,209200,1457,16800,3684
2,19,original sound - Chains Fr,"chainsfr, chainsfrclips, chainsfryoutube, chainsfrclip",chainnsfr,93600,172,7745,222
2,20,original sound - Chezaidan,"stitch, easytodraw, pencildrawing, arttok",aycee__,533700,1310,55200,5959
