batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,641300,3863,105300,77600
1,1,original sound - 🐰,,qzlurr,732100,1381,63400,1568
1,2,original sound - stocksandbonds,"@icespicee, @power1051, powerhouse1051, icespice, icespicefan, powerhousenyc, icespiceeedit, icespicecult, fyp%E3%82%B7%E3%82%9Aviral, explore, fyp, munchkins, foryou, newyork, bronxdrill, icespicemunch",stocksandbonds212,179300,598,10900,719
1,3,original sound - {♧♤Saige❤️‍🔥},%F0%9F%8E%80,whatupitssaige5,176,9,570,1
1,4,"Fine, I'll Do It Myself - turkunsesii",igmirandahhmarie,mirandamarieox,321200,2162,28600,3768
1,5,original sound - Caleb Finn,,lelasohna,74300,269,14100,379
1,6,Epic Inspiration - DM Production,,graciebonr,175000,5447,75200,19000
1,7,som original - Paolla Oliveira,,paollaoliveirareal,503800,7128,15700,12400
1,8,original sound - kayla_060810,"kid, fyp, foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, babyboy, babygirl, dad, dadsoftiktok, crazy, low, fall, @jeremy060810, @kinnadoesntlikeyou",kayla_060810,74500,204,4864,418
1,9,original sound - kiyaa Dimple,"ethiopian_tik_tok, vairal",kiyaa909,9837,4818,17200,8883
2,0,original sound - not beyoncé,"beyonc%C3%A9, renaissanceworldtour",beysvirgos,1056,0,88,15
2,1,original sound - ice(spice)🍘,"fyp%E3%82%B7%E3%82%9Aviral, icespice, xyzbca, xuhuong, edit, icespiceeedit",ice_xx_spice_fan,296,6,48,7
2,2,Rockin Chair - Yung Bredda,"foryou, fyp, rave",kiarapeach,9699,25,1381,14
2,3,original sound - ava 🧘‍♀️,,daisybloomss,39800,166,4563,96
2,4,Love You So - The King Khan & BBQ Show,"icespice, fypdonggggggg, fyp%E3%82%B7%E3%82%9Aviral",biloveu7,216600,903,33700,1613
2,5,they snubbed rhea seehorn - kim wexler’s wife 🇵🇸,"tall, tallgirlproblems, tallpeopleproblems, height, tallgirl",kiley_langille,990,39,140,4
2,6,Goin Up - Doddie Savage,"jada2flyy, marie, %F0%9F%98%8D%F0%9F%98%8D%F0%9F%98%8D, fyp, realbleeda",galleryofmariie,95,12,1,0
2,7,original sound - ashley rose,,ashleyroseclips,15100,82,1489,6
2,8,I Wouldnt Mind - ♱,seanvvs,isnotseanvvs,804700,6804,96800,8542
2,9,sonido original - Bad Gyal Fans,"akabadgyal, badgyal, albafarelo, lajoiatour, lajoia, lajoiabadgyal, lajoia%F0%9F%92%8E, lajoiatour2023, badgyaal, concierto, argentina, chulo",badgyalfp,180200,327,11900,1240
2,10,original sound - House of Highlights,"drake, drizzy, streamdonation, funnystreamer",houseofhighlights,3200000,8330,203800,17600
2,11,оригинальный звук - никто,,theaishahsofey,600900,5517,97200,3309
2,12,original sound - kelly gallo,interview,kellyxgallo,24100,110,1426,25
2,13,original sound - STARLESS,"fyp, kanyewest, kanye, kanyetok, kanyewestlover911",starlessyt,107600,463,5910,263
2,14,original sound - GiveHugz,"hugz, heatingpad, periodrelief, mestrualcramps, anxietyrelief, mentalhealthmatters, coolingpad, weighted",giveahugz,33900,293,3768,181
2,15,Use my sound - jojo,shorts,dre_da_dancer,14300,35,857,12
2,16,original sound - 🍒,"nickiminaj, nicki, barbie, fyp, foryou, foryoupage, barb, barbz, pinkfriday2, ftcu, jingleball",reelsonika,452500,0,18700,3098
2,17,original sound - Nostalgia Chick ✨,,lelasohna,63700,123,10700,413
2,18,原聲 - LOVELYNNBOO,fyp%E3%82%B7,lovelynnboo,54700,405,7647,564
2,19,اعلى صفقة ( غيرك حاول ) - مسلم,"%D8%A8%D8%B1%D9%85%D8%AC%D8%A9_%D9%88%D9%8A%D8%A8, learntocode, %D9%85%D8%A8%D8%B1%D9%85%D8%AC, programming, %D8%AA%D8%B7%D9%88%D9%8A%D8%B1_%D9%85%D9%88%D8%A7%D9%82%D8%B9, asmrcoding, university, %D8%B0%D9%83%D8%A7%D8%A1_%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A, coding",devsbella,6046,47,1146,130
2,20,original sound - Eliza,"singlewoman, divorced",eliza.1iza,102800,40000,3864,5141
2,21,original sound - Dr.Cracks,,dr.cracks,17000000,108800,1200000,587800
2,22,оригінальний звук - music ♫,"lego, legobatcave",ema_bb0,705200,6590,67600,4680
2,23,original sound - juicey,"sza, sos, sostour, killbill, szasos, fyp",juice.2001fanpage,150600,276,9142,866
2,24,original sound - Lara,"fyp, skit",wittlelararose,17800,61,4284,41
2,25,original sound - ❥ 🇪🇸◟خويلد ؟,"pianogirl, pianoteacher, biden, prettybabe",torypiex,182800,1344,24700,1512
2,26,original sound - Slim 199x,,sophieraiin,2700000,11300,380000,24900
3,0,original sound - lukekirchhoff,"patience, challenge, magic, foryou, fyp",lukekirchhoff,492000,29900,56300,11300
3,1,Trust Nobody - Nomad Quinn,"struggle, motivational, insprational, heartwarming, motivation, inspiration",therealzaysmooth,89400,721,13400,490
3,2,original sound - riley mae,"loyaltytest, streetinterview, interview",rileymae,17300,107,1565,45
3,3,she love the way im swaginn - arii,,kaylamanousselis,403400,4165,37100,1930
3,4,original sound - Nicki Minaj✔️,"nickminaj, pinkfridaywith, nickiminajconcert, pinkfriday2unboxing, nickiminajlive, pinkfriday2, nickiminajlive, nikiminaj",nicki.minaj0863,7076,30,168,65
3,5,Rei da Bolha DJ Victor SC e MC MJ TA - DJ Victor SC 🥇🇧🇷,humor,blondekattya,62400,75,6205,230
