batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - dayz915,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",dayz.915,524100,3720,36700,143400
1,1,original sound - izzy,"colbybrock, colbybrockedit, fyp, viralvideo, blowup, xyz, xplrizz",xplrizz,258100,5385,84900,5644
1,2,original sound - Soliana Sapp,"cough, bronchitis, fyp, medical, medicalhumor, pulmonary, t, trending",justdom76,16700000,82000,1100000,537300
1,3,Horror song with an eerie music box melody(845045) - ハシマミ,"@uncloud.vaping, uncloudvaping",_angelomarasigan,996200,11000,105100,10300
1,4,original sound - WxvyAj💰,"fyp, relatable",.eslis,162000,637,17700,1324
1,5,original sound - Gavin Wong Magic,"greenscreenvideo, diy",gavinwongmagic,20300,899,1549,445
1,6,original sound - Gabby Ferrara,2024,gabbyferraraaa,157600,413,12300,329
1,7,오리지널 사운드 - NewJeans,"fyp, diet, gym, weightloss",pookieateacookie,102500,6765,12000,3124
1,8,original sound - The Relationship Hub,"samandjess, couples, youneedahug",samandjessofficial,374600,719,22400,5348
1,9,orijinal ses - caner,"picture, foryou, scoliosisbrace, trend, goviral, takealookofmygirlfriend, korsett, scoliosis, fyfyfy, scoliose, fyp%E3%82%B7, foryoupage",akbadsobernheim,35900,404,2506,261
1,10,original sound - Traeh | Motherhood & Lifestyle,"trivia, triviachallenge, tweendaughter, familygames, familyfun, gamenight, familygamenight, familycompetition",iamtraeh,136900,405,12700,123
1,11,original sound - ilham - 🎧<𝟛,"@dulcesiitaa_, foryou, fypage, relatable, fyp, ex",xsoopla,364100,1953,42700,8820
2,0,original sound - skyler,,skylerbuns,51900,218,6227,243
2,1,Luv 4 My Block - Sha EK & Defiant Presents,,rilesbackup,104200,262,11800,693
2,2,som original - biel real,"fyp, foryou, viral",eze.see,213900,2039,46600,3052
2,3,"Sleigh Ride (Just hear those sleigh bells jingling, ring tingle tingling too) - The Ronettes",,keemokazi,96700,1893,7054,935
2,4,som original - rick,"raphaelluce, louluce",lou_luce_,467800,1255,33800,1009
2,5,original sound - Valeria Voronina,,haleyybaylee,633000,7069,38100,545
2,6,original sound - Lala,"loveisbs, foryou, hair, redhair, viral",lala_sadii,196800,1614,9524,151
2,7,original sound - Kristy Sarah,"loewe, loewecollaboration",kristy.sarah,581600,2539,19800,3438
2,8,From Tha Back - lil.Eaarl,,jiahbiahhh,74600,155,8810,234
2,9,nhạc nền - Funnycute.baby 😘,,funny.baby.111,406200,1500,18000,7528
2,10,Márcio Beat Water remix - Márcio Beats,"@tik_tyong, @leejunglovesyou",chilllit_seoul,1800000,6275,156400,10200
2,11,original sound - Official Nicolettelifts,"motherdaughter, bestduo, question, momtalk, momanddaughter",nicolettelifts,223000,285,17700,281
2,12,original sound - audiozspeedz,"fyp%E3%82%B7%E3%82%9Aviral, christiantiktok, fup%E3%82%B7, eve, godsaves",ltsea,103900,1142,16800,317
2,13,original sound - Austin,,haleyybaylee,303600,997,17700,1620
2,14,original sound - EX7STENCE™,d%C3%BAo,lexsreptv,2400000,21200,111400,4591
2,15,original sound - catcake,"@catcakeae, fyp, emily, emilyha, ha, edit, editor, evelyn, erica, hasister, sister, trio, boyfriend, zyxbca, foryoupage, fyp%E3%82%B7",hafilmsss,986100,1546,58300,1256
2,16,Quirky - Oleg Kirilkov,"school, publicspeaking",goharsguide,430600,1265,47900,826
