batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - wock,"fyp%E3%82%B7, funny",tina_042,410900,1326,31800,1289
1,1,original sound - 🤟🏻Jurassic world🤟🏻,"volcano, mashedpotatovolcano, mashedpotatovolcanowithbroccolitrees, yummy, @wesintn",hayleyintn,756300,9325,81600,80600
1,2,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6160,136500,14400
1,3,original sound - itscoberino,"real, fyp, viralvideo, gf, funny, humor",itscoberino,581700,2516,29800,6630
1,4,Fluxxwave Slowed - TRIST4NZ,"fortniteclips, fortnitefunny, fyp",topmommagamer,575400,16200,87400,13200
1,5,original sound - BryanandShi,"couples, bryanandshi, relationships, trending, fyp, foryoupage",bryanandshi,274900,862,26200,1947
1,6,Fireball Challenge - 🕺🏼Hoodie fam🌏,"mcnd, %EC%97%A0%EC%94%A8%EC%97%94%EB%94%94, fireball, fyp",mcndofficial_,57000,482,4258,268
1,7,original sound - European kid,,theeuropeankid,696400,2038,28700,1866
1,8,original sound - Jax,"roblox, robloxfunny, robloxmicup, micup, micuproblox, robloxian, robloxian, robloxfyp, funnyroblox, funroblox, funnymomentsroblox, robloxmeme, robloxfunnymoments, robloxtroll, robloxtrolling, robloxtiktok, robloxvoicechat, robloxvr, robloxvrfun, robloxfunnymoments",anticlimaxjax,531100,1982,65500,816
1,9,original sound - Ballislife,"sister, gangy",ejayfs,305900,1633,30500,979
1,10,original sound - Serena Neel,"capcut, topramen, walmart",serenaneel,400100,905,10600,568
1,11,original sound - CAM,,notjuztcamm,53400,297,5172,205
2,0,Deli instrumental - KG ✰,,notvictoriamonroy,750500,9326,52400,4028
2,1,merrily we fall prodbyraesam - deluluestduo,,kagiristwins,74300,1733,6893,145
2,2,I Get to Love You - Acoustic - Mysha Didi,"dadsoftiktok, christmas, fyp, santa",johnturner_90,731900,5175,19000,6215
2,3,original sound - abs,"abisadvice, fyp, viral, blowthisup, zyxbca, tips, tiktok",.abisadvice,6447,80,618,75
2,4,original sound - Braxton Comer,"fyp, foryou, foryoupage",braxtonnncomerrr,173500,748,21300,626
2,5,оригинальный звук - Life is GREAT 🌸,,www.tiktock.sigma,2400000,16600,263200,87000
2,6,original sound - 🍔,"fyp, asmr, nikocadoavacado, eating, mukbang, takis",nickandorlineat,61900,1094,7743,1409
2,7,Ha Ha Ha - 𝑷𝒐𝒑𝒆𝒆,"@._chamo_, fyp, tacticalgear, airsoft, tattoos, downbadformaskedmen, maksedmenarehot, maskedmen, ghost, codcosplay, cod, cosplay, simonriley, ghostcosplay, modernwarfare, mw3, mw2",mizu_fx,128100,1449,21800,883
2,8,original sound - Arson lover ᖭི༏ᖫྀ,mrkap,_mr.kap,1400000,6219,146800,7805
2,9,To be loved Is to be changed - gosiahballer,"mom, fyip",abagailpetsinger5,2400000,16500,339000,14200
2,10,original sound - TOM7SH,"fyp, xcyzba, relatable, mewing",byronv,202500,668,12000,1176
2,11,original sound - Kriss&Esme,"daughterdoesmymakeupchallenge, holidaymakeuptutorial, grwus, holidaymakeuplook",krissleos,95400,530,7737,218
2,12,nae naed - big man phil,"dahood, roblox, headlessmen, tryhards, foryou, fyp, foryoupage, eboys, robloxfyp, dahoodfyp",primayin,53000,892,6990,239
2,13,original sound - our fav ig stars❤️,"@kiyahxxdiane, trinitytaylor, 2019, khamyra, monty",dubsmashrewinds,109300,468,13800,333
2,14,original sound - Kaylee,"toddlersoftiktok, trending, funny, fyp",kaylee_033,65099,387,4230,428
2,15,you dont own me - versations,"wlw, fyp",sarah_atz,128199,761,12200,1673
2,16,suara asli - Beban Keluarga - 𝙒𝙍𝙄𝙏𝙀𝙎𝙏𝙊𝙍𝙔,"fyp, brothers, littlebrother",paegann,6200000,42200,439400,45700
2,17,original sound - Khaby Movie,"movie, film, foryou",leahpark2,333600,1233,21400,548
2,18,British primary school anthems kirsty.belle - Kirsty,fyp,d3vour_ney,958100,5978,68800,9766
2,19,original sound - darkestkon,,nikipawlikk,1000000,5543,143900,12200
2,20,City girls unreleased jt verse - HOTGIRL❤️‍🔥,"@hayden_craig18, foryou, fyp%E3%82%B7, foryourpage, dinosaur",emyellis3,598400,2387,71100,4148
2,21,original sound - S A M,"@unknownm1na, fyp, foryou, foryoupage, fortnite, girlies, girlypops, fortnite, gamergirl, epicgames, fortnitegamergirl",.minaa.b,52100,0,4744,308
2,22,original sound - ccarson.roney.Fan,,ccarson.roney.fan,183300,183,10200,58
2,23,Barbie - JaidynAlexis,,dakidteewizzaa,422700,2286,44900,3896
3,0,There is a lot of people who used my sound - Your audio girl,"timeline, recovery",paulieepaull,327200,1670,22400,355
3,1,Lil Boo Thang - Paul Russell,,by.imanx,43900,273,1684,427
3,2,hymn for the weekend x she knows by altegomusic - ALTÉGO,"kosinfinity, jokes, funnytiktok",kosinfinityandbeyond,163700,1119,4477,288
3,3,original sound - padron,,sophpadron,357100,3419,36800,2717
3,4,sonido original - halo,"@yadipr_5, pourtoi, fyp, viral, basketball, basketballplayer, florida, dayone, seakers, kobe6",yohan_lbt,61100,338,5604,233
3,5,original sound - spo6kzie,"thanksgiving, macncheese, jujuwalk, rizz",zahra.shinall,1500000,3061,134300,5903
3,6,original sound - MidoX,,mohamed.khalidx,2300000,31900,186500,27200
3,7,original sound - Lala,"fail, foryou, baking, fail, cake, coffee",lala_sadii,172800,1762,11800,208
3,8,original sound - TRM,"foryou, presents, kidsoftiktok, sisters",timothy_ray_martin,842900,3032,27700,4466
3,9,original sound - The Laughter Company,GabrielIglesias,thelaughtercompany,1100000,2840,91600,19300
3,10,enesify _ Out of My League - ig: enesfyy,,regular.style.boy,2300000,9966,244900,28500
3,11,original sound - darkestkon,,.sophiaquintero,392300,775,39800,981
3,12,Yellow - Coldplay,"sad, dogs, petloss",memoryframeus3,778500,5485,71400,6021
3,13,SkeeYee - Sexyy Red,"@stanleybrand, foryoupage, stanley, stanleycup, stanleycupdamaged",thatonetall7ftblonde,9529,79,196,82
3,14,original sound - gabi_linderr,"inthenameoflove, cover, singing, caught, vocals, sing, belting",gabi_linderr,5500000,10500,588800,15200
3,15,original sound - chrisbreezybrown,"foryou, fyppppppppppppppppppppppp, cornsnake, snake",user20181144218022,5193,162,661,37
3,16,krooked kings cigarette daydreams cover - krookedkings,,ridamao,623400,3941,33900,6351
3,17,SkeeYee - Sexyy Red,,notanothertiktoker619,387600,4997,46800,38700
3,18,How to dress like a male manipulator - fabio,"fyp, malemanipulator, jnco",emo_materialgurl,256200,701,27600,650
3,19,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,"hardlaunching, myhusband",tinabobeena222,783800,1401,53300,2528
3,20,original sound - Nick&Carrie,"fyp, couple, relationship",nickandcarrie,84000,328,4599,377
3,21,9 am in calabasas - lost212,"@sulakb, fyp, 07menace, dahood, foryou, robloxdahood, dh, roblox, foryoupage, robloxvc",07menace,253500,3690,52000,1343
3,22,ready or not - coinyes,,vera.jrr,304100,4721,56000,2620
3,23,original sound - Mariah and Bill,,mariahandbill,457500,314,12700,882
3,24,Rave no Escurinho Bota a Mão na Parede - Davizin & MC TOPRE,"@franangelys, baile, %F0%9F%8F%B3%EF%B8%8F%E2%80%8D%F0%9F%8C%88",jibebarroso,59300,131,2805,252
3,25,original sound - Warkoz,"itsamtc, love, fyp, fyp, fyp%E3%82%B7, foryou, foryoupage",thatsamtc,5450,20,307,6
3,26,exes - Tate McRae,"flight, europeanguy",lala_sadii,459100,2485,21300,373
4,0,original sound - The Relationship Hub,"fyp%E3%82%B7, foryou",the.original.kiana,227200,492,16500,1097
4,1,original sound - esli !,,ashleyb4253,438800,1806,19300,1568
4,2,original sound - Kisha.baby,"noniquennisa, fyp, pov",noniquennisa215,5578,105,314,37
4,3,original sound - maa_movies,"copsoftiktok, policeofficer",maa__movies,8438,147,1280,22
4,4,Looking For The Hoes (Ain’t My Fault) - Sexyy Red,"dappingup10s, fyp, foryoupage, viralvideo",skvlascott,37700,232,2227,306
4,5,original sound - The Pease Family,,thepeasefamily,114900,112,4817,57
4,6,how i love being a woman - editdiaary,"fyp, foryou",imthe_annag,136600,15100,9705,2108
4,7,Sparks - Coldplay,"couple, hug, kiss, goodbyehug, goodbye, iloveyou, bfandgf, couplegoals",aus.nat4life,840600,2488,92100,11900
4,8,Hell N Back (Sped Up) - Bakar & sped up + slowed,,toomuchanthony,215000,885,11300,302
4,9,original sound - Cuhvoo,"roblox, bladeball",cuhvoo,48100,224,5904,58
4,10,som original - Pr1nces4👑,,pr1nces4.ff,143400,1043,11100,562
4,11,son original - ACR07,"entrepreneur, foryou, business, matrix",kaihspeakup,7348,233,506,77
4,12,original sound - RUN DEZZO,"coupletok, @bailey._.h",lelandsmit1,452300,1801,42800,3458
4,13,som original - taina,"fyp, bestfriends",bigbaldspot04,237600,2541,7889,2915
4,14,Blue (feat. Blue Ivy) - Beyoncé,"foryoupage, batonrougelouisiana, mommiesoftiktok, twinmom, fraternaltwins, genderreveal, congrats, share, viral, trending, girlmom, boymom",dlariahh.j,1000000,4590,45400,5961
4,15,Better Place (Family Harmony) - Justin Timberlake & Eric Andre & Daveed Diggs & Kid Cudi & Troye Sivan & Anna Kendrick & Camila Cabello,,mddxs,216300,654,15700,883
4,16,original sound - Marku,,.iihateliz,131900,490,14200,632
4,17,original sound - Sway,,_milkt3aa,1200000,1410,65700,2789
4,18,original sound - c o u r t n e y,"viralvideo, blowthisup, military, fyp%E3%82%B7",cobi.coola,164900,472,11400,499
4,19,What's Luv? (feat. Ja-Rule & Ashanti) - Fat Joe,@bbranson8,skittles_tastetherainbow,46700,250,5594,630
4,20,sonido original - C A N C U 🫀,,curlycancu97,2100000,15000,130900,117000
4,21,A thousand years - 𝘿𝙄𝙇🎧,"fyp%E3%82%B7, xyzbca, rats",missicespice0,4200000,126600,507700,198200
4,22,original sound - The Clean Girl,,_the_clean_girl,1400000,5190,62500,1756
4,23,N-ai talent de nici un fel - Mihaita Piticu & Florin Salam & Sorinel Pustiu,fyp%E3%82%B7,georgi_d10,128699,2405,9565,3768
4,24,original sound - mayvec,,may13635npf,138700,1005,14900,1613
5,0,original sound - Angelo Bahu,,yoangelolo,7999,50,585,3
5,1,go go go whos next - ferhat,"fyp, man, tiktokviral, player, humor, comedy, fyp%E3%82%B7%E3%82%9Aviral, love, idgaf",limanastja,134900,401,12400,1062
5,2,original sound - Fabiana 💗,"fyp, foryoupage, foryou, wlwcouples",fabianahdz,522100,586,25900,4182
5,3,original sound - sarah_baurle,"swagboyq, stepdaddy",swagboyq,110200,264,7277,187
5,4,Class of 09 - ⋆ ̊ ⋆୨♡୧⋆ ̊ ⋆,,maitreyiramakrishnan,1000000,3669,37600,671
5,5,original sound - 𝐒𝐏𝐎𝐓𝐈𝐅𝐘,,iiheartyouu3,569600,492,48600,2719
5,6,original sound - Mr.ChimeTime,"@hotchicksfoodtruck, ncfoodie, detroitfoodie, dearbornmichigan, dearbornmi, dearbornfood, michiganfood, michiganeats, michiganrestaurants",mr.chimetime,43900,822,2558,430
5,7,original sound - Warkoz,,c4pr1i,182600,1751,19300,641
5,8,super shy - nightcore - neko,"vav, vampz, kpop, fyp, fyp%E3%82%B7, yn, fanservice, concert, korean, kpopfyp, viral",alexanderbihn,442700,2833,49200,5224
5,9,Funny Song - Funny Song Studio & Sounds Reel,,infamous_wu13,251900,8666,23100,369
5,10,original sound - Lost Footage,"@ashleylane7, parker, police, family, camera, hiddencamera, footage, fyb",lostfootage141,1100000,15200,98900,2562
5,11,original sound - Shena,"parentingtips, foodforkids, foodies",shenavici,142500,661,5540,360
5,12,original sound - Macro Studio,"amazing, transition, transitions, transitiontutorial, foryoupage, fyp, transitionvideo",macro_studio,6400000,15700,322600,32400
5,13,heather - <3,,btriixx,2400000,7095,171600,28800
5,14,nhạc nền - man.tb,,mr.man.tb,248100,719,15700,2966
5,15,original sound - โซโล่ตึงเปรี๊ยะ,"fyp, basketball",dreamernayy,177600,445,7955,1320
5,16,original sound - ✰,"fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, iamwahid_",dreamyabdul,28900,6244,2557,260
5,17,original sound - StacksAndSticks,"dahood, dahoodian, stacksandsticks, freestyle, viral, dhskits, micup, shorts",stacksandsticks,5198,41,747,13
5,18,original sound - 🪷,"foryoupage, fypp, viral, myman",fyp.tatiii,20200,0,1691,838
5,19,Perfect - Ed Sheeran,"fyp, animals, rescue, rescueanimals, duck",revive_animals,165400,1248,15500,4609
5,20,kiss trend - lotte,"lesbiansoftiktok, lgbt, couplegoals, spiderman, %F0%9F%8C%88",ortegxnnn_,223000,2718,31900,6890
5,21,som original - 💭✨Me Destacando✨💭,"savedog, savethedog, dog, animals, animal, cachorro, salvando, animais, cena, triste",mixcortes2.0,197800,2172,17800,1241
5,22,original sound - mzbiancarenee,,itsjennadavis,82200,513,5967,137
5,23,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk, sportstiktok",diamantblazi,43600,281,2791,260
5,24,Bamboléo - Gipsy Kings,"@bibibii_official, momandson",barborabodnar,568300,2036,43500,9207
