batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - dayz915,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",dayz.915,524100,3720,36700,143400
1,1,original sound - izzy,"colbybrock, colbybrockedit, fyp, viralvideo, blowup, xyz, xplrizz",xplrizz,258100,5385,84900,5644
1,2,original sound - Soliana Sapp,"cough, bronchitis, fyp, medical, medicalhumor, pulmonary, t, trending",justdom76,16700000,82000,1100000,537300
1,3,sonido original - Alan (Tyler's version),"foryou, pourtoi, frenchtherian, therian, therianfortherian, quadrobist, quadrobicsjump, quadrobics, theriansafeplace, theriotype",marshall.therian,49000,5716,7851,1938
1,4,original sound - TomerLawton,,lawton_live,12200,73,984,21
1,5,Baby - Jonny Boy,"mjandrj, babymamachallenge, babymama, mother",limitededitionfamily,112000,1191,3236,7191
1,6,original sound - Kiyhanna Dade,,coachkiy,47900,41,2152,79
1,7,Adoption - 🧦Funny.Bone.956🧦,"adoptme, adoption, adopt",funny..bone..956,831000,17600,48000,21600
1,8,Epic News - DM Production,"dog, animal, animals, animalworld, animalsoftiktok, foryou, foryoupage, fyp",realhibbert,264000,7653,29300,4353
1,9,"Automotivo XM, Taka Taka Taka Tá - Dj Brunin XM & Mc Lullu & Mc Erikah & Kinechan",,meeynara,787300,6431,112000,7558
1,10,BIRTHDAY DANCE - Josh Levi,"fyp, fyp%E3%82%B7, foruyoupage, jamaica, montegobay, plasticbag, friends, friends, rafting",richhlanzee,562200,1136,24700,2578
1,11,original sound - Matcha Samurai,"matchasamurai, japan, fyp",matcha_samurai,266600,1783,22500,5629
2,0,original sound - ENVY,"roblox, fyp, robloxedit, robloxanimation, fyp%E3%82%B7",3nvy_rbx,149600,2506,35800,2208
2,1,Damage. - Coy,,_k4t.xx,257800,2694,36900,1038
2,2,sonido original - Date🐈‍⬛,@knoxgaines,cringecarter,13100,164,298,8
2,3,TiK ToK - Kesha,"fyp, josietotah, transgender, transgenero, parati",star71978,1400000,12100,81100,27300
2,4,The Mop - TisaKorean & Kblast & Huncho Da Rockstar,"xyzcba, fyp, viral, funny",patrickkdonley,72800,1021,6114,454
2,5,original sound - nore,"relatable, relatablecontent, fyp, foryou, fy, foryoupag, mentalhealth, mh, recovery, shrecovey, spotifywrapped, fyp%E3%82%B7%E3%82%9Aviral, viralvideo",ercsurvivorpt3,228800,1168,21700,1224
2,6,original sound - Rae,,uluv.luna.tuna,162000,531,18800,757
2,7,Kerosene - Crystal Castles,"penspinning, tutorial%3F, mrnopemod, mrnope, fyp, viral",team_nope_4couleurs,11000,92,850,83
2,8,Hot people use this - 𝐗𝐕𝐒꡴,"d%C3%BCet, @sinetmatteo",aynurnisa,68500,360,1818,48
2,9,original sound - favorite pakistani,"itscitygirljiya, itscitygirljiya",itscitygirljiya,68900,365,3696,34
2,10,original sound - Golaz021,"msa, mystoryanimated, animated, storytime, xybca",golaz021,239200,1149,40900,412
