batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Sweetpea 😍 Her,,glxxmike,3300000,19600,263900,89600
1,1,original sound - Selena,"fyp, blinkerchallenge, makeup",sassyselenaaaa,1100000,4186,68300,2829
1,2,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280200,627,15500,165
1,3,original sound - cadaea,,cadaea,613800,5219,94000,9849
1,4,original sound - Clinton🤴🏾❤️,"kingangikenya, kingangi_official",kingangi_official,54100,25300,5011,15600
1,5,original sound - JSCM_movies,"movies, foryou, movie, movieclips, fyp",jscm_movies6,590200,19800,112300,12800
1,6,original sound - eminem 😉 >>,"fit, fitness, fittok, fitcheck, outfit, outfitideas, lululemon, eminem, polishgirl, poland, polish",imcocolemonxoxo,66200,764,214100,480
1,7,original sound - I olny have eyes for him❤️‍🩹,,olnyeyesforhim34,47,2,1305,0
1,8,original sound - slspalace,"candaceowens, candacereacts, lilrt, children, rapping",sealspalace,145000,12000,31900,1624
1,9,Epic Inspiration - DM Production,,graciebonr,167600,4157,59000,17500
1,10,original sound - Wren & Jacquelyn,drinkchallenge,wren.eleanor,591700,2269,22300,1676
1,11,som original - lalarinha,,breckiehill,73200,1114,81100,752
2,0,real - blizz △,"runningaway, vent, mentalhealth, mentalhealthawareness, mentalhealthmatters, recovery, mentallyunstable, emotionaldamage, emotionallyunstable, emotionallyunavailaible, runningawayfromhome, fy, fyp, fyp%E3%82%B7",stellisaurus,514400,1587,62300,1223
2,1,original sound - rachel,"airpods, airpodshack, fyp, school, highschool, skippingschool, fyp%E3%82%B7, foryou, plumcots, tiktok, viral, greenscreen",plumcots,376700,536,49400,335
2,2,original sound - Breckie Hill,@henry_hockey777,breckiehill,214800,1168,20700,695
2,3,son original - prof.star,"test, professor, correction, school",prof.star,3500000,61700,254500,128400
2,4,original sound - Morgan Jay,,morganjayofficial,14000000,63100,1300000,259200
2,5,brian is the most beautiful - ❀,"viral, fyp, real, mentalhealth, relatable, sad, sadrelatable, imtired, mentalhospital",someone...idk7,1000000,0,67800,1569
2,6,I Have No Enemies - ★DGK132105,,itsmiawaifu,45300,1034,13800,1500
2,7,original sound - ugh madison,,ugh_madison,1300000,2694,103500,2048
2,8,original sound - kahu,"foryou, fyp, funny, tiktok, movie, %F0%9F%98%82%F0%9F%98%82%F0%9F%98%82",tkdsbpnanzn,52200,172,4567,264
2,9,original sound - allison,fyp,redhairgorl,149800,824,28900,2167
2,10,original sound - Michael And Friends,,michaelvufriends,167700,14800,17500,21700
2,11,Asn - thsituan._.,,ccabots,202200,4691,123700,3803
2,12,original sound - Cool Grandpa👴🏼,"grandpa, joke, fypisbroken, comedy, jokes, relatable, fyp%E3%82%B7%E3%82%9Aviral, funny, school, nap",theverycoolgrandpa,4300000,35700,477000,65800
2,13,original sound - hemissme,"freeme, fyp, fyp%E3%82%B7, foryou, fresno, 559",.dejon,885900,21900,37300,7054
2,14,sunet original - Victor drx99,"zyxcba, fyp",levi_neal14,604000,3639,41000,3035
2,15,original sound - ANGRY GRANDMA,"fyp, angrygrandma, comedy, shopping, christmas, viral, trending, makethisviral, funny, hilarious, trynottolaughtiktoktv",angrygrandma18,639300,7537,71200,126000
2,16,original sound - Violet,sexxyred,js.userr66,47700,798,11500,1943
2,17,original sound - DL,,kya.lutes9,115,3,31,0
2,18,original sound - Eva,,eva.e1fi,60700,35100,2436,567
2,19,original sound - Kenayo Frederick,"fyp, fu, freesaucegod, highlightertutorial",nhlfreesaucegod,272300,1625,85600,4344
2,20,original sound - Shlatfish,,shlatfish,3700000,33800,562800,60200
2,21,Love You So - The King Khan & BBQ Show,,chypdeplo1,3300000,58600,645500,88200
2,22,original sound - Nieka Richard,"@wockhardt03, principalrichard",niekarichard,8500000,107600,685500,129699
2,23,original sound - Gali🤍,"smashcharq, foryou, foryoupage, fy, fyp, viral, fp, charlifp, goviral, trendy, avtives",ykeuphoria,101,25,10,0
2,24,joshuasamuels follow me - 00:00,foryoupage,secretlifeofroma,1100000,6503,70300,4292
2,25,original sound - Movie3658,"foryou, fyp, movie, film, movies",zxhzxpxg7px,99400,160,12800,200
2,26,original sound - madi,"fyp, makemeviral, fyp%E3%82%B7%E3%82%9Aviral, maj, blowup, makemefamouse",shelovesmxj,165700,1654,32200,952
2,27,son original - olivia ✩,"duet, pov, foryoupage",elongatedmusk,93500,295,6751,54
2,28,original sound - Put A Finger Down,,jordansmikle,297300,34200,30000,208900
3,0,original sound - Military Welcome Home,"homecoming, military, soldierfamily, surprise, usnavy, marines, usarmy, usmc",militarywelcomehome,40200,994,3323,1362
3,1,Love You So - The King Khan & BBQ Show,,tiktokuuss123,12600,539,1309,212
3,2,Baby One More Time - Cory Nation,"@matildedaniele29, fyp, fyp%E3%82%B7, couple, apple, iphone14, boyfriend, omg, couplegoals",matildemorra29,695400,5993,219400,24200
3,3,original sound - gianna,,giannamjoyce,960000,6707,50400,1508
3,4,Originalton - messy tea,"dancemoms, hair, aldc, fyp, fyp%E3%82%B7, funny",messy.tea,251500,1151,20700,522
3,5,miss independent - minajchun,fitness,goldenfitnesss,35000,207,2160,1373
3,6,Ick - Alt Ending - Lay Bankz,"therian, therians, theriansoftiktok, theriansoftiktok, theriansafeplace, theriansarevalid, theriansoftiktok%F0%9F%90%BE, theriansafespace, theriansdontthinktheyareanimals, theriansarentfurries, foryou, foru, foryoupage, fyppppppppppppppppppppppp, fyp, fyp%E3%82%B7%E3%82%9Aviral, fyp%E3%82%B7, therianpack, therianhypehouse, theriotype, theriotypes, theriotypestherian, theriotypesfyp",_.therian_.hypehouse,67,8,55,1
