batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Sweetpea 😍 Her,,glxxmike,3300000,19600,263900,89600
1,1,original sound - ★ seplix,,brookemonk_,966000,2248,49900,1254
1,2,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,162700,2900,21000,673
1,3,original sound - 6footkillaa,"publicinterview, height, heightproblems, fyp, viral, foryou",6footkillaa,23300,223,2338,72
1,4,original sound - FURKAN BEY,,celebritystyle.co,23400,315,1232,176
1,5,original sound - EX7STENCE™,igmirandahhmarie,buffalowheatthins,5330,49,381,34
1,6,Bag Season - Jay Lewis,,notburnttoasthehe,25100,127,1379,41
1,7,original sound - TheMaryBurke,themaryburke,themaryburke6,3953,85,168,16
1,8,Wedding March to Circus Music - Robert Tolppi,,janicee.janicee,113000,667,5724,66
1,9,KBLAST BACK IT UP - Blast2.0,"dance, fyp, foryou",ariannafspam,25300,88,4789,170
1,10,original sound - Miss_Snowwolf_jku,,miss_snowwolf_jku,88900,1991,3985,9109
2,0,original sound - Jaylin & Makayla💕,,makayla.doma.galski,184200,1469,8946,402
2,1,original sound - Gavin.kernstinee,,kinzi3boo,37600,79,4845,143
2,2,original sound - Military Welcome Home,"homecoming, military, soldierfamily, surprise, usnavy, marines, usarmy, usmc",militarywelcomehome,40200,994,3323,1362
2,3,SkeeYee - Sexyy Red,"fyp, foru",aisharennie_,1800000,2785,68500,7692
2,4,original sound - ⚡️,"nyc, fyp, youtube, nycdrill, bronxdrill, foryou, foryoupage, foryoupageofficiall, notifan1, noticuz, buba100x, jayhound, sdotgo, blowthisup",notifan1,40100,138,5250,132
2,5,original sound - Jack Doherty,"@mckinleyrichardson, @topperguild, jackdoherty",jackdoherty,31600,106,1651,29
2,6,PLASTIC - Unghetto,"@cassie.liza, partnerchallenge, partnerstunt, liftchallenge, squat, deadlift, curl, hipthrust",2hot4u__,669000,2647,102100,33200
2,7,original sound - ABKYS,,aubkeys,50400,1525,1970,671
2,8,original sound - ☆the best han jisung editor,,kinzi3baby,37200,42,4259,40
2,9,Jiggle Jiggle - Duke & Jones & Louis Theroux,igmirandahhmarie,mirandamarieox,55200,369,4317,3704
2,10,original sound - Kriss&Esme,"grwmroutine, grwm, getreadywithme, schoolrules, schoollife, grwmforschool, grwmmakeup",krissleos,673900,5928,53900,572
2,11,original sound - snowy_pipes,"piperrockelle, piper, viral, viralvideo, fyp",the_squad_bby_piper,458000,1516,39300,708
2,12,Lemme get that - Frizz🗽.,,sophieraiin,201500,488,22800,861
2,13,Lollipop - CryJaxx & Justtjokay,"lamborghini, urus, fyp, loud, exhaust, fabspeed, raw, foryou, goodbye",khalittle,121100,2278,6936,4483
2,14,original sound - Ruck‼️,"foryou, viral, crush, friends",thesimp5onfamily,189900,1704,18700,2031
2,15,Cha Cha - ZEDDY WILL,"chacha, foryou, viral",jakipalm1,89500,234,10800,323
2,16,original sound - DavidUploads,,daviduploadsvlogs,2000000,6795,201600,15000
2,17,Ick - Alt Ending - Lay Bankz,,definitelynotskyyjade,209300,3127,27100,836
2,18,original sound - Sophie,"fypage, fyp, viral, trendy, grwm, makeup, blowup, influencer, follow, beuty",sophiee_grwmm,103800,0,9801,187
2,19,son original - RAPoXygène,"fyp, foryou, viral",larissatrofino26,32800,45,4941,85
2,20,sonido original - Bad Gyal Fans,"akabadgyal, badgyal, albafarelo, lajoiatour, lajoia, lajoiabadgyal, lajoia%F0%9F%92%8E, lajoiatour2023, badgyaal, concierto, argentina, chulo",badgyalfp,180000,327,11900,1238
2,21,Gucci Flip Flops - user73494582901,,kckeegs_0,62300,685,5199,422
2,22,sonido original - Bad Gyal Fans,"@akabadgyal, badgyal, akabadgyal, lajoia%F0%9F%92%8E, lajoiatour, lajoia24karats, lajoiabadgyal, chulo, albafarelo, concierto, badgyaaal, lajoiatour2023, lajoia2024, karatstour",badgyalfp,50600,142,3661,220
2,23,original sound - Owen Lynch,,hahowen,146900,6591,18000,706
3,0,original sound - SadTexts,"text, textstory, sad, sadstory, fyp, promise, viral, minecraftparkour",sadness.text,185800,2173,24400,1093
3,1,original sound - Gavin.kernstinee,igmirandahhmarie,buffalowheatthins,27000,394,1556,287
3,2,Ick - Alt Ending - Lay Bankz,,lexibrookerivera,1600000,8124,119200,10200
3,3,Thank You for Being You - OctaSounds,"film, movie, foryou",xiwangnenghao,53200,207,4561,721
3,4,original sound - user73102169903,,deartfiuko3,64000,18600,3660,1371
3,5,original sound - songs.7483,,notmalyciaa,331800,634,43800,2521
3,6,original sound - Chris and jasmin,"giveaway, cash, fyp, viral, trending",chrisandjasmin,63000,2052,6243,1721
3,7,Munch (Feelin’ U) - Ice Spice,"icespice, icespicelive, fyp, munch, toronto, thescarlettour, foryou, @icespicee, @dojacat",athithant,115900,619,5343,392
3,8,Love You So - The King Khan & BBQ Show,,namboday,126500,1939,11300,1150
3,9,SO AMAZING - 𝕾𝖕𝖊𝖉 𝖚𝖕 𝖆𝖚𝖉𝖎𝖔𝖘,,sarahlindstromm,25700,93,1972,56
3,10,original sound - 🦖An🦖,"piperrockelle, pellianazxn, viral",pellianazxn,23300,39,1767,31
3,11,"Fine, I'll Do It Myself - turkunsesii",igmirandahhmarie,ogmirandah,34500,188,3358,241
3,12,Im your Uber driver get in - sacredsun,igmirandahhmarie,mirandahmariee,23100,279,1376,75
3,13,original sound - yana ୨ৎ,,kinzi3boo,25300,45,3465,122
3,14,Tacata - Tiagz,,ajazyaherreraa,648400,1750,61600,3612
3,15,original sound - Noah Matthews-Cremo,"foryoupage, fyp, walmartchallenge, 24hourchallenge, trending, viral, theywillneverknow, newyear, 2024, nativetiktok, rezhumor, besties, friendship",noahmatthewscremo,140500,1323,8557,899
3,16,Ocean - audiosnextdoor,"fyp, soulmate, relatablecontent, fyp, relatable",ciaraxconvo,58200,397,5107,575
3,17,original sound - Kriss&Esme,"onedipmakeupchallenge, onedipchallenge, onedipmakeup, makeupchallenge",krissleos,289700,783,19100,339
3,18,never slowed - slowedaudios🖤🤍,"fyp, xyzbca, viral, fyp%E3%82%B7, foryoupage",official_jaythekid,63000,459,7136,239
3,19,You Wish - Flyana Boss,,ohkaybunny,111200,221,17700,303
3,20,Funny - Gold-Tiger,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,753800,4198,69800,6022
3,21,original sound - CFood_dbe,reels,cfood_dbe,343200,2441,31600,7701
3,22,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,skykatz,642900,1392,27600,682
3,23,UH THANKS FOR USING MY SOUND - ☆ Clyde / Luna ☆,,vera.jrr,237500,11100,23200,872
3,24,sonido original - 🙁💔,"gym, gymcouple, gymcouplesgoals",saraldel,82800,106,2434,831
3,25,original sound - Power Slap,,powerslap,1300000,8683,64700,33900
4,0,Lovin On Me - Jack Harlow,"fyp, egirl, viral, fakebody",daisybloomss,56600,353,4228,200
4,1,original sound - Noemy,"fyp, funny, viral",noemyiscool_,1900000,6650,176500,24300
4,2,original sound - 🥸,fyp,spammingisslamming,161900,311,13700,512
