batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - active <3,fyp%E3%82%B7,tina_042,342600,4076,18800,933
1,1,original sound - izzy,"colbybrock, colbybrockedit, fyp, viralvideo, blowup, xyz, xplrizz",xplrizz,257899,5383,84800,5639
1,2,original sound - ★ seplix,,brookemonk_,984200,2308,51000,1293
1,3,Судно (Борис Рижий) - Molchat Doma,"slavic, easterneuropean, russianguy",eduardtok,24400,305,1693,174
1,4,Teeth Chattering - Sound Effects,foryou,riceiscoolaf,65700,222,4092,467
1,5,original sound - Mr. There it go,"snowboardinggirl, skiergirl, gondola",venessanutz,297800,986,59200,4124
1,6,original sound - Slimmerjimmer,"gnb, foryoupage, valentinesday",britney.official,447600,760,14000,1931
1,7,original sound - WalmartBread,"furry, furries, furryfandom, furrys, fury, therian, alterhuman, theriancommunity, therians, theraingear, therianthropy",devoid.dog,37000,1188,7071,209
1,8,original sound - KhianKB,"@flybyjing, flybyjingpartner, khiankb, edno",khian.kb,78400,321,8996,953
1,9,original sound - djflatlinelay,,djflatlinelay,3100000,21600,303600,123700
1,10,original sound - Gabi,"teachersoftiktok, firstgrade, firstgradeteacher, 25thbithday, teachingbelike",olivialeighrobinson,1600000,8446,44100,6229
1,11,original sound - ypk.raye,capcut,ypk.raye,61300,190,4545,143
2,0,original sound - Ptngallthepiecestogether,"fyp, alabama, adoc, organs, uab, mamajennie, breakingnews, @ravenryderslife, @jaredbudlong",ptngallthepiecestogether,33600,3135,4118,5345
2,1,suara asli - Achmad Muzakka,"usa, unitedstates, states, 50states, statessong, 50statesong, 50niftyunitedstates, map, maps, fyp, geography, history, viral, viralmap, maplovers",geoglobetales,1000000,14700,175000,11900
2,2,DEEP FREEZA ICE - LeLe Ogle🤍 • Mom • Wife,"fyp%E3%82%B7, huntsvillealabama",asiarenee1,31500,1031,1435,3585
2,3,original sound - Joshua Dairen,"alabama, alabamatiktok, knowalabama, opp, oppalabama, alabamatruecrimes, urbanlegend, truecrime, scarystories, scarytok, truecrimetiktok, series, dairenormal, travel, traveltiktok, tvshow, travelchannel, tourism, themoreyouknow, south, supernatural, didyouknow, discover, learnontiktok, joshuadairen, alabamatravel",joshuadairen,12400,515,1510,2934
2,4,"Suspense, horror, piano and music box - takaya","alabama, poorest, cities, hoods, fyp, foryoupage, traveltiktok",hoodmaps,2244,165,350,267
2,5,original sound - UponArriving,"bessemer, bessemeralabama, bessemeral, birmingham, birminghamalabama, birminghamal, birminghamlife, birminghamfood, alabama, alabamalife, alabamaphotography, bojackson, crime, crimedata, deepsouth, alabamafootball, southernliving, southern",uponarriving,104800,2710,10100,13200
2,6,original sound - ESPN,"nfl, football, cfb, collegefootball, floridastate, rolltide, alabamafootball",espn,111200,348,4361,1517
2,7,"Suspense, horror, piano and music box - takaya","alabama, poorest, cities, hoods, fyp, fyp%E3%82%B7%E3%82%9Aviral, traveltiktok",hoodmaps,5027,174,644,628
2,8,Woah! (Instrumental) - Black Rob,"workhumor, february1st, leapyear, bkackhistorymonth, joannethescamer",sanilarena,1200000,6321,92100,92900
2,9,Banded Clovis - Tyler Childers,"fyp, foryou, south, southern, southcarolina, georgia, nc, florida, texas, louisiana, tennessee, alabama, mississippi, thesouth, america, usa, us, american, country, northflorida",chalkiemap,77100,2192,4829,256
2,10,original sound - More Perfect Union,"greenscreen, unionstrong, union, corporategreed, labormovement, labor, unionworkers, workingconditions",moreperfectunion,24300,1432,2518,1206
2,11,original sound - Nuha,,devotedly.yours,194500,4771,12200,13000
2,12,original sound - bridgettematterTV,"alabama, prisontok, fyp",bridgettematter,12300,462,542,111
2,13,original sound - Khalilray,,khalilrayjr,58500,496,5104,656
2,14,original sound - Ian Bick,ianbick,ianbick,19300,100,869,140
2,15,original sound - Bart 💚,"mariomoore, dexterwade, jacksonmississippi, unsolved, crime, trendy, fy, fyp",karolina.child,70700,9243,8038,11200
