batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Sweetpea 😍 Her,,glxxmike,3300000,19700,266300,90000
1,1,Originalton - marinas.poison,"fyp, foryou",imthe_annag,172500,836,13500,99
1,2,Pookie - jim jim neutron,,divinezay,7200000,16200,546500,153500
1,3,Cha Cha - ZEDDY WILL,,rkempiiree,235000,4902,25700,1532
1,4,original sound - Offical Vinepage for Tiktok,"@thomassanders, meme, vinedays, oldvinetimes, vines, vinesoftiktok, fyp, funnyvines, vine, classic, vinesforyears, vineenergy, olddays, goodtimes, classicvines, fyp, foryoi, foryouall, oldvine",oldvinetimes,149100,189,13200,950
1,5,original sound - Lala,"foryou, messyroom, fyp, mom",lala_sadii,383600,2326,24900,422
1,6,The Best Music For Praying and Worship - Worship Ensemble & Worship Music Piano & Contemporary Christian Music,,thatvitiligo_guy,18900,1118,2184,265
1,7,soak city (do it) - 310babii,"xuhuong, fyppppppppppppppppppppppp, soakcity, momsoftiktok",theeequeenamber,180200,2293,8818,5387
1,8,original sound - $,"fyp%E3%82%B7, viral, relatable, thatfamousrunner",thatfamousrunner,1700000,11300,157600,36700
1,9,оригинальный звук - KARISHA,,hafizova.13,330900,2550,14000,3987
1,10,original sound - JAYLLNN,,realjayllnn,577600,7323,62500,8049
2,0,original sound - Pagesix | Celebrity Gossip,,pagesix,28200,141,1013,1813
2,1,original sound - Tayvis World,"taylorswift, swifttok, taylorsversion, taylornation, swiftie, swifties, traviskelce, chiefs, taylorswifttraviskelce, traviskelcetaylorswift, tstheerastourfilm, erastourtaylorswift, erastour, jasonkelce, kyliekelce, newheightspodcast, newheight, tayvis, tayvisnation, swelce, kansascitychiefs, superbowl2024, superbowl, mvp",tayvisnationn,161300,649,11300,8762
2,2,original sound - Joanna 🫧,"traviskelce, kcchiefs",mrbridgerton,39400,199,1274,473
2,3,original sound - Tayvis World,"taylorswift, swifttok, taylorsversion, taylornation, swiftie, swifties, traviskelce, chiefs, taylorswifttraviskelce, traviskelcetaylorswift, tstheerastourfilm, erastourtaylorswift, erastour, jasonkelce, kyliekelce, newheightspodcast, newheight, tayvis, tayvisnation, swelce, kansascitychiefs, superbowl2024, superbowl, mvp",tayvisnationn,35500,254,1798,272
2,4,original sound - TSN,sblviii,tsn,21100,451,732,436
2,5,original sound - Pagesix | Celebrity Gossip,,pagesix,28200,187,557,61
2,6,som original - duda,"taylorswift, swifttok, swiftie, taylornation, erastour, traviskelce, tayvis, tnt",lxv.swift13,73600,191,5069,1325
2,7,original sound - Tayvis World,"tayvis, traviskelce, taylorswift",tayvisnationn,24100,209,1110,450
2,8,original sound - Ginnie,"taylorswift, swifttok, taylornation, swiftietiktok, swifttoker, swifttoks, swiftliketaylor, taylorswiftlover, traviskelce, kansascity, kansascitychiefs, chiefs, nfl, trayvis, tayvis, traylor, jasonkelce, mamakelce, kelcebrothers",thethriftyswiftie,42100,145,1364,488
2,9,original sound - TayvisnationTnT,"swiftie, tayvisnation, swifttok, traviskelce, taylorswift, taylornation, tayvisedit, tayvis, swifties, swiftietiktok",tayvisonly,56600,197,3741,748
2,10,original sound - addiekingg,"taylorswift, traviskelce, traviskelcetaylorswift, fyp",addiekingg,594100,3104,34300,9247
2,11,original sound - Tayvis World,"taylorswift, swifttok, taylorsversion, taylornation, swiftie, swifties, traviskelce, chiefs, taylorswifttraviskelce, traviskelcetaylorswift, tstheerastourfilm, erastourtaylorswift, erastour, jasonkelce, kyliekelce, newheightspodcast, newheight, tayvis, tayvisnation, swelce, kansascitychiefs, superbowl2024, superbowl, mvp",tayvisnationn,40300,262,2642,710
2,12,original sound - E! News,"taylorswift, traviskelce, superbowllviii",enews,31500,181,1140,225
2,13,original sound - ESPN,"taylorswift, traviskelce, superbowl, party, vegas, football",espn,251900,1219,9738,5128
2,14,original sound - kardashianshulu,"taylorswift, swifttok, taylorsversion, taylornation, swiftie, swifties, traviskelce, chiefs, taylorswifttraviskelce, traviskelcetaylorswift, reputationtaylorsversion, tstheerastour, tstheerastourfilm, erastourtaylorswift, erastour, jasonkelce, kyliekelce, newheightspodcast, newheights, reputationtaylorsversion, thetorturedpoetsdepartment, superbowl",bethany_pendleton13,38400,164,3307,1353
2,15,original sound - People Magazine,"traviskelce, jasonkelce, kansascitychiefs, superbowl, celebs",people,23300,183,781,782
2,16,original sound - Tayvis World,"taylorswift, swifttok, taylorsversion, taylornation, swiftie, swifties, traviskelce, chiefs, taylorswifttraviskelce, traviskelcetaylorswift, tstheerastourfilm, erastourtaylorswift, erastour, jasonkelce, kyliekelce, newheightspodcast, newheight, tayvis, tayvisnation, swelce, kansascitychiefs, superbowl2024, superbowl, mvp",tayvisnationn,41000,257,3707,2534
2,17,original sound - ESPN,"nfl, traviskelce, taylorswift",espn,155800,2006,5671,4212
2,18,original sound - The Chainsmokers,,thechainsmokers,303800,251,5717,755
