batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,640800,3858,105200,77600
1,1,original sound - divin,,ellielobio,227300,431,20200,604
1,2,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,162900,2900,21100,674
1,3,original sound - Benjamin Tiffen,"tiffytoky, fyp, relatable, boys",tiffytoky,6100000,28400,572500,61200
1,4,Aesthetic - Tollan Kim,"fyp, movie",lottietran,477000,979,29500,813
1,5,original sound - Slim 199x,,sophieraiin,2700000,11300,379800,24800
1,6,Thanks for using my sound - issawrap,,becca_dawn5,99000,479,4522,206
1,7,nhạc nền - Survival Channel,"halleyquinn, granny, huggywuggy, troll, scarytiktoks, scaryteacher, scayteacher3d, scaryteachergame, niece, nick, tani, hero, funny, funnyvideos, parati, paratii, fyb, fyb%E3%82%B7, vairl, vairal, coffindance, squid, squidgamenetflix, squidgame, trending, trend, fyp, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, fypdongggggggg, vairalvideo, bravo, brave, cartoon, animation, animations, squidgame, squidgamenetflix, superman, usa, usa%F0%9F%87%BA%F0%9F%87%B8, usatiktok, us",survivalnature_channel,640700,11900,100800,250200
1,8,original sound - ྀི,"fyp, seraphsworld, bts, film",_seraphsworld_,457400,3073,44700,1089
1,9,original sound - Grace Rayne,,itsgracexrayne,5722,43,560,22
2,0,original sound - ✨DLA Fam✨,"family, 6foot10, 5foot2",dla_fam,2800000,29100,153800,16700
2,1,original sound - torross.crafted,"leatherasmr, leathercraft",torross.crafted,4300000,26100,276500,41800
2,2,original sound - IDK😫,"fyp%E3%82%B7, icespicemunch, icespice, edits, aftereffects",frennazone,340200,1678,57800,2615
2,3,original sound - ❥ 🇪🇸◟خويلد ؟,"fyp, ilovebigmelon%F0%9F%8D%92, gorgeousarah",lovebabysarah,139600,1226,20300,2875
2,4,origineel geluid - 🩷,"dimple, %F0%9F%98%8D, viraltiktok, fyyyyyy, fyyy, fyp%E3%82%B7, viral, fypage, viralvideo",glosslipgirl,163200,3546,10700,174
2,5,original sound - ashley rose,,ashleyroseclips,47300,198,2521,43
2,6,original sound - Ruck‼️,"foryou, viral, crush, friends",thesimp5onfamily,192700,1739,19000,2062
2,7,original sound - Debbie Valdez,"fyp, foryoupage, couple, foryou, couplegoals, coupletok, couplegoals, fyp%E3%82%B7, funny, relationship, boyfriend, girlfriend, relatable",debbiekval,406100,780,39300,1311
2,8,original sound - ✝️,,christian.chronicals,757100,40000,75300,5616
2,9,happy birthday,purplespeedy,purplespeedy,2200000,23100,94700,11100
2,10,original sound - Vincent henry,school,vicent_henry,12900,138,2068,62
2,11,TEACH ME HOW TO DRILL - Lil Mabu & Fivio Foreign,"lilmabu, timotheechalamet, power, musicvideo, tomholland, hood",lilmabu,305700,719,18100,331
2,12,original sound - Rotterz Movie,"foryou, fyp, tiktok",rotterz.movie,792500,2133,74900,1990
2,13,original sound - gianna,,giannamjoyce,961200,6713,50500,1509
2,14,original sound - Weirdo,"foryoupage, foryou, fyp, funny, comedy",weirdow0rld,160800,1540,29700,2194
2,15,Candyman (Ultimix Mixshow) - Christina Aguilera,,lexibrookerivera,2000000,14200,190100,18000
2,16,original sound - caseyneistat,,caseygrbms7,32600,137,4836,142
2,17,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,skykatz,644200,1393,27600,685
