batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ®️ Louieveegang💙,@louieveemoonteenmoonfam,louieveedee,297300,1571,20300,721
1,1,,igmirandahhmarie,,409000,1795,44600,7124
1,2,,fyp%E3%82%B7,,332700,3909,18200,908
1,3,,"jdkryptic, blowthisup, fyp, virelvideo, funny, fyp%E3%82%B7, xyzabc, abcxyz",,583500,7314,63100,4064
1,4,,"winter, harrypotter, ice, icecicles",,2800000,12100,202800,54400
1,5,,,,599500,7036,29700,1126
1,6,,,,160200,552,15400,157
2,0,,"fyp, trending, dogsoftiktok, foryoupage",,3700000,21800,277800,66100
2,1,,"fitness, boxingtraining, boxingdiay, boxing%F0%9F%A5%8A, boxingfans, boxingmachine, musicboxingmachine, boxinglife, boxingmachinetrend, boxingmachinechallenge, funny, foryou, usa_tiktok",,785900,5522,92100,16700
2,2,,"fyp%E3%82%B7, funny",,549400,3168,33600,8470
2,3,,,,255000,1434,15800,1172
2,4,,"mattsturniolo, mattsturnioloedit",,272100,1439,82700,1877
2,5,,basketball,,989400,15200,63800,2196
2,6,,,kimberly.loaiza,1900000,9201,95100,5682
2,7,,"hoodie, makeup",,172000,336,5754,94
2,8,,,,317000,2694,34100,3848
2,9,,"capcut, fyp, viral, rek, capcut_edit",,35500,254,8849,265
2,10,,"%D0%BF%D1%83%D1%82%D0%B8%D0%BD, %D0%BF%D1%80%D0%B8%D0%BD%D1%86, %D1%81%D0%B0%D1%83%D0%B4%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%D0%B0%D1%80%D0%B0%D0%B2%D0%B8%D1%8F",,252100,997,24100,9300
2,11,,fyp,,1600000,21400,207200,11800
2,12,,"volcano, mashedpotatovolcano, mashedpotatovolcanowithbroccolitrees, yummy, @wesintn",,754300,9308,81400,80400
2,13,,"capcut, templates, real, god, godisgreat, viral, jesuslovesyou, foryoupage, fyp%E3%82%B7",,104100,370,10900,777
2,14,,"foryoupage, fyp, foryourpagethis, viral, marsheluv",,234400,4889,16500,2036
2,15,,"relatable, theonlyfamousbrian, money, laundry",,487500,1471,67500,2724
2,16,,fyp,,3000000,10600,151100,13300
2,17,,,kimberly.loaiza,704300,5477,46400,9734
2,18,,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",,519700,3693,36300,142000
2,19,,"fyp%E3%83%84, foryoupage, identicaltwins, dance",,1200000,2929,175300,7641
