batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,1,Originalton - marinas.poison,"fyp, foryou",imthe_annag,170800,834,13400,98
1,2,Barbie World (with Aqua) [From Barbie The Album] - Nicki Minaj & Ice Spice & Aqua,"icespice, munch, icespiceconcert, fyp, foryou, concert, dansechallenge, pourtoi",icee_spiceefan,99300,1445,10100,1369
1,3,original sound - Nathan Legagnoux,"fyp%E3%82%B7, foryoupage, specialforces, soldier, military, militaryedit",nathan.legagnoux,271100,674,26700,774
1,4,Ick - Alt Ending - Lay Bankz,,blondielovesballs,12100,470,5681,241
1,5,original sound - allison,fyp,redhairgorl,150400,838,29200,2178
1,6,original sound - abby :)🔅,"pregnant, findingoutimpregnant, pregnancy, pregnancytest, pregnancytiktok, preggo, fyp, foryourpage, funny, 17, boyfriend",abby.brook3,1500000,7949,71000,9058
1,7,original sound - 𝐝𝐢𝐧𝐨 🎀,"@lashedchars, fy, fyp, fyp%E3%82%B7%E3%82%9Aviral, foryou, foryoupage, viral, fame, fanpage, fp, fan, cg, coloring, charlidamelio, char, charli, charbar",marschvarl,251,29,31,0
1,8,original sound - Deesh🌹,@kellyann2812,baddiegyals_,124100,565,8040,746
1,9,original sound - KendraLust,"tellingpeople, pistons, @detroitpistons, stayready",kendralust97,252300,3934,21200,5976
1,10,original sound - Pilobolus,,pilobolus,14200,231,2978,303
2,0,Happy Vibes - ElectroAnimals,"mom, momhack, hack, moms, baby, babies, motherhood, velcrow, toddler, babymama, momsoftiktok, fyp, momtok",ljflommom,2200000,21400,160600,189300
2,1,original sound - haley 🎀,"joshallen, buffalobills, fyp, foru, bills, joshallenedit, nfl",haleyy.vfx,413200,2471,50700,2804
2,2,sonido original - Chachi _0102,"@iloverussellwilson, @888tweak, football, nba, kobe, soccer, neymar, fyp, foryou",zostyler,815000,2603,81000,1267
2,3,Suns - Official Sound Studio,"massage, massagetutorial, massageathome, calfmassage, legmassage, calfworkout, legcare, spamassage, healthy, massageusa, fyp",healingspa82,1300000,2561,501400,184900
2,4,son original - 💐𝐵🪐,,brookemonk_,2300000,4314,133500,4115
2,5,Мой мармеладный (Я не права) - Катя Лель,"fortniteclips, fortnite, fortnitebr, fyp",zxsquids,230100,1765,34100,1434
2,6,original sound - Celow brown 🖤,"fyp, neveragain, blowthisup, wrongchoice, fyp, rodwave, relatable",abdi.mali5,1300000,7224,107200,24700
2,7,original sound - Collins Country,"2%F0%9F%A4%AF, diy, hometheater, basement, construction, basementrenovation, builder, dreamhome, renovation, homeimprovement, wow, goals, carpenter, interiordesign, buildit",collins.country,642700,10600,97500,93400
2,8,original sound - Adro💰©️,"fyp, steffnyc, foryou, viral",steffnyc_,758000,3365,104000,6602
3,0,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"boardgames, gamenight, couple, fun",games4two,37500,64,1478,185
3,1,original sound - Jay 🕊,"fyp, viral, foryoupage, fyp%E3%82%B7, realprincessnajaa, relatable, trending, foryou, xyzbca, blowthisup",imprincessnajaa,788300,1435,71100,17900
3,2,Los Besos Que Te Di - Kim Loaiza,,kimberly.loaiza,887800,11700,48900,2038
3,3,original sound - LAIKA Studios,"coraline, coraline3d",laikastudios,4000000,41300,383300,147500
3,4,feel alive - Hardrock,"affliction, grails, cybery2k, thrift, fyp, tapout, mmaelite, mallgoth, sematary, hauntedmound, emo, y2kaesthetic, y2k, jnco",luvtothriftt,299500,1741,25300,1004
3,5,original sound - Kevin Silberman,"fyp, teachersoftiktok, nappingclass",silb0017,307200,0,23000,1944
3,6,original sound - ★𝐩𝐚𝐢𝐬𝐥𝐞𝐲★,"fyp%E3%82%B7, relatable, fyppppppppppppppppppppppp, realization, foryoupage, blowthisup, foryou, trending, thefloridaproject",morasecreate_page2,572800,11400,56100,5037
4,0,original sound - NoahGlennCarter,"@duolingo, duolingopartner",noahglenncarter,144700,1783,17400,1240
4,1,original sound - Corinne,"superbowl, sblviii",wildnout,54900,653,1687,241
4,2,original sound - Wifey222You,"@louisvuitton, celebrating",wifey222you,83,0,17,1
4,3,Sahara - Hensonn,,workoutsbychristina,371500,542,247500,17100
4,4,Alucin - Eugenio Esquivel & Grupo Marca Registrada & Sebastian Esquivel,,heluvayelen,272800,323,17100,1720
4,5,original sound - B1gBruh,,guccigerr,17600,134,409,169
4,6,"Locked Up, Pt. 2 (Instrumental) - DJ Boomin","texas, houston, bricklady, brickladylied, crime, men, women",freekdagemini,17900,497,1731,139
4,7,awkward sped up sza - rem,"newtothegym, gymbeginner, workoutwithme, beginnerworkouts, workoutsforbeginners, workoutsforwomen, beginnerworkout, planetfitness, glutesworkout, glute, gluteworkout, gluteosworkout, glutegrowth",kristaelisabettttth,61400,177,50600,3612
4,8,sonido original - victorriveraoficial1,"fyp, parati, ram, mopar, droppedtrucks, takauche, fresitas%F0%9F%8D%93, alucines%F0%9F%93%BF%F0%9F%A7%BF%F0%9F%99%88, mariscos, explore, az, gordito, 602",isaiass5.7_,82900,1188,2414,1524
4,9,som original - gatastop,,gatastop29,48800,716,7058,492
4,10,original sound - الما,"fyp%E3%82%B7, fancy, relateable",bella.margetti,6753,227,412,115
4,11,original sound - katherine | morning chisme,"drake, bbl, drakebbl",therealkatherine,898,42,57,53
4,12,original sound - TRAP CAVIAR,"youngthug, thugger, ysl, gunna, downsyndrome, lifestyle, cover, slime, rap, trap, freethug, hiphop, foryoupage, foryou, fyp, fyp%E3%82%B7",trap_caviar,691000,10800,120700,344100
4,13,original sound - yana ୨ৎ,"gyat, recoil, baddie, trendingvideo, egirl, fyp%E3%82%B7%E3%82%9Aviral, fakebody, fitcheck, dance, xyz, abcxyz, pajamajam",heavenlyhotties,46700,746,11200,1198
4,14,Keep Dat Nigga - iCandy,,taylordonoghuee,250200,482,11100,2818
4,15,original sound - Rakeb,stitch,rakebthevirgo,101000,2430,4176,343
4,16,original sound - Cindy Noir✨,,thecindynoir,26200,717,634,36
4,17,original sound - Francine Lewis,"loveislandallstars2024, loveislandallstars2024, fyp, tiktok, tiktokviral, viral, foryoupage, mpressions, bgt, loveisland, loveisland2024, comedy",francinelewisofficial,131700,1697,5708,6805
4,18,original sound - katherine | morning chisme,@michelletok,therealkatherine,82,13,2,0
