batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - 🤟🏻Jurassic world🤟🏻,"volcano, mashedpotatovolcano, mashedpotatovolcanowithbroccolitrees, yummy, @wesintn",hayleyintn,755800,9319,81500,80500
1,1,Originalton - marinas.poison,"fyp, foryou",imthe_annag,171000,834,13400,98
1,2,Rio romeo - 𝖑𝖚𝖍'🕷 ★,"duoplushie, duolingo, languagelearning, emo",duolingo,5800000,165300,524900,108700
1,3,original sound - kartriteresort,"indoorwaterpark, kartritedoneright, kartriteresort, monticello, newyork, waterpark",kartriteresort,85500,224,4992,115
1,4,original sound - Owen Lynch,@itscamillaara,hahowen,24900,86,3261,44
1,5,original sound - ayp0z,"fyp, roblox, gojo, jjk",ayp0z,295300,2223,38400,3124
1,6,orijinal ses - caner,@panseriyusuf,kris8an,34500,519,2320,122
1,7,original sound - Dr. Drip,"morethanateacher, teachersoftiktok, teacherlife, teacherfunny, claytoncounty, forestparkhighschool",_b.dallas,160600,2340,11800,2263
1,8,Among Us - Sembari +,fyp,celinedept,28600,33900,1956,155
1,9,looksmaxxing - ayko,mewing,ryanrukat7,66000,112,3241,992
1,10,original sound - FUNNYMIKE_ENT,"fyp%E3%82%B7, shorts",funnymlke_ent,10800,80,1547,48
2,0,original sound - ☆ . MIKAHH !! .,"colbybrock, fyp, jakewebber, jakewebber9, jakewebberedit, sam, samgolbach, colby, colbybrock, samandcolby, colbybrockandsamgolbach, edit, xybca, jake, xplr, edit",webberslove,298400,613,29600,682
2,1,original sound - active <3,"fyp, zyxcba",4.am.thoughts._,1200000,91200,162500,89200
2,2,original sound - Rackzy,"fortnitememes, fortniteclips, fortnitefunny, fortnite, fortnitebr, fyp, viral, gaming",rackzy_,1300000,8500,191500,23600
2,3,original sound - harry daniels,"joshhutcherson, fivenightsatfreddy",harry.daniels,12800000,138800,1200000,254600
2,4,original sound - Haley 🌙 | aemkniqht,"fu, erich, money",mezrichest,1000000,23100,89700,17800
2,5,Never Lose Me - Flo Milli,fyp,bozz.arts,3000000,10600,151700,13300
