batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Just stfu and eat your food - neelo,,dobretwins,171500,834,12500,430
1,1,original sound - izzy,"colbybrock, colbybrockedit, fyp, viralvideo, blowup, xyz, xplrizz",xplrizz,257899,5383,84800,5639
1,2,Big Ole Facts - Jose Guapo,benetnicole,_b.enet,376900,1288,36300,1216
1,3,SLEEP PARALYSIS DEMON - Ethan Bortnick,,ethanbortnick,478900,2448,51800,5629
1,4,Let Me Down Slowly - 腾金涛,,xunitaloli,2516,123,497,45
1,5,оригинальный звук - scar1exa,,awkspew.roo2,694400,3686,58900,13000
1,6,original sound - Ryu,"humor, forupage, xy, bf, gf, relatable, toxic, trend",karinagtzz,1600000,4490,105900,37900
1,7,née-nah - 21 Savage & Travis Scott & Metro Boomin,greenscreen,imnothae,204100,22500,26300,4286
1,8,original sound - Jaylin & Makayla💕,,makayla.doma.galski,184600,1557,8985,404
1,9,original sound - Tammylouiseee,"safe, hotel, mirrors, fyp, genius, viral, foryoupage, tiktok, lunch, hacks, dinner, hacksoflife, cookinghacks, foodcontent, foryourpage, foodlovers, foryou",tammylouiseee,399800,13400,100000,39100
1,10,original sound - Lukenizzy,"fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, couplestiktok, couples, blowthisup, foryoupage, funny, lukenizzy",lukenizzy,1200000,5978,102100,43400
1,11,original sound - toomuchmaria,"brother, siblings, siblingcheck, relatable, storytime, gossipgirlhere, pet, farmlife, sister",toomuchmariaaa,27100,222,526,13
2,0,I Have No Enemies - ★DGK132105,,itsmiawaifu,45600,1075,22600,1527
2,1,original sound - Modeli,,smelimodeli,176300,861,47800,1080
2,2,Asn - thsituan._.,,ccabots,202900,4707,124500,3813
2,3,original sound - Breckie Hill,@henry_hockey777,breckiehill,214900,1172,20800,695
2,4,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,"light4198, queen_zoei, queenzoeforever",light4198,101300,74400,80500,23100
2,5,Meow - Dust☆,"@cofflefish, voiceover, voiceovers, elsa, elsafrozen, anna, annafrozen, frozen, frozenmovie, frozenmoment, frozenmoments, frozenelsa, frozenanna, elsaandanna, annaandelisa, frozenelsaandanna, arendelle, disney, disneymovies, disneymovie, disnevplus, disneyanimation, disneyplus, disneyfrozen, princessanna, queenelsa, princehans, hans, princehansofthesouthernisles, hansofthesouthernisles",risottosimp3000_3.0,47400,1114,9889,1975
2,6,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12400,187700,79700
2,7,original sound - Cassie,hasselbackpotatoes,cassyeungmoney,3300000,8203,1200000,127800
2,8,Love You So - The King Khan & BBQ Show,,chypdeplo1,3300000,58600,648000,88300
3,0,原聲 - strawberryjam1986,"keyboardasmr, keyboard, customizedkeyboard, cutekeyboard, keyboardart, lofree",strawberryjam1986,595800,22200,90200,28400
3,1,Fluffing a Duck - Kevin MacLeod,"memestiktok, funny, foryou, basketball",i_am_a_human47,197200,452,29600,2430
3,2,original sound - Kevin Silberman,"fyp, teachersoftiktok, nappingclass",silb0017,307200,0,23000,1944
3,3,Happy Vibes - ElectroAnimals,"mom, momhack, hack, moms, baby, babies, motherhood, velcrow, toddler, babymama, momsoftiktok, fyp, momtok",ljflommom,2200000,21400,160600,189200
3,4,original sound - .l0vem🧌,"foryoupage, mysterysticker, opentoenjoysticker, penjamin, tiktokviral, whatisthis%3F",vccafeonline2,261200,832,11100,552
3,5,original sound - Alaskan Salmon Company,moose,alaskansalmoncompany,3700000,36700,205400,88900
3,6,original sound - haley 🎀,"joshallen, buffalobills, fyp, foru, bills, joshallenedit, nfl",haleyy.vfx,413100,2471,50700,2804
3,7,son original - 💐𝐵🪐,,brookemonk_,2300000,4313,133500,4114
4,0,original sound - IG: sophie_xdt_privatee,,sophiie.xdt02,36000,380,6552,342
4,1,original sound - f u n n y moments,"fyp, couple, couplecomedy",funnyviralvms,296500,6398,33900,3377
4,2,原聲 - 叶落抚尘,"liverpool, beautiful, temperament, %F0%9F%87%AC%F0%9F%87%A7, beauties, life, liverpool",54846323duc,43300,814,5110,2080
4,3,sonido original - Bryan Bojorquez | Música,"roblox, dahood, clipped, easy, free, foryoupage, foryou, fyp, viral, friends, robloxfyp, dahoodfyp",primayin,144300,2603,23700,737
4,4,original sound - Kat and Romeo,,katandromeo,4820,13,641,14
4,5,"Beethoven's ""Moonlight""(871109) - 平松誠","911calls, 911, fyp, prison, jail, usacrime, crimestory, tvshowclips, documentary, crime, truecrime, usa, crimestory, crimestories, capcut, news, usanews, crimenews, fyp, baby, mother, foryou",movieclip2325,83700,315,4833,689
4,6,Food - eas Ratta,"fyp, twins, toddlersoftiktok, siblings, momlife, funny, toddlermom, cutebaby, osteogenesisimperfecta, ourlittlemms, maryammia",ourlittlemms,1800000,20800,92300,23000
4,7,original sound - Dawson,,dawseason,92900,329,8285,6550
4,8,son original - Yasmine_roblox,"foryou, roblox, mm2, fyp, lol, asmr, murder, robloxfyp",yasmine0_01,17500,577,1672,73
5,0,original sound - Gavin.kernstinee,igmirandahhmarie,mirandahshaul,409300,1802,44600,7141
5,1,original sound - ☆ . MIKAHH !! .,"colbybrock, fyp, jakewebber, jakewebber9, jakewebberedit, sam, samgolbach, colby, colbybrock, samandcolby, colbybrockandsamgolbach, edit, xybca, jake, xplr, edit",webberslove,298400,613,29600,682
