batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6160,136500,14300
1,1,original sound - izzy,"colbybrock, colbybrockedit, fyp, viralvideo, blowup, xyz, xplrizz",xplrizz,257899,5383,84800,5639
1,2,Originalton - marinas.poison,"fyp, foryou",imthe_annag,172400,836,13500,99
1,3,original sound - Dre & Lay,@melz_cryb4by,andrebourgeixx,43300,1240,2900,117
1,4,original sound - Power Slap,,powerslap,1300000,8738,65200,34100
1,5,original sound - Blakifur,"fortnite, fortniteclips, fortnitememes, fortnitememe, fortniteclan, fortniteclantryouts, fortnitefunnymoments, fortniteclips, fyp",blakifur,29000,265,4688,228
1,6,O PARTY SUGARHILL KEEM VERSE BASS BOOSTED - 🗣️🗣️,"roblox, sugarhillkeem, hoodgame, fyp, robloxnyc, robloxhood, robloxstory, robloxhoodgame, robloxkid, robloxgames, dahood, robloxgamestoplay, robanger, hoodgamesroblox",undeadbusiness,91200,1238,20200,2933
1,7,som original - Igor Ferraz,@stupid_brown_haired_girl,wholepotato,669900,9758,65500,76700
1,8,original sound - Leo Skepi,,leoskepi,123600,627,3224,493
1,9,original sound - Dalanie DiSabato✨,"fyp%E3%82%B7, funny",tina_042,394400,4453,30200,7217
1,10,original sound - Anni C,"duet, fyp, lilkari, hoodcarols, hoodchristmascarols",lilkari_36,242800,603,28500,728
1,11,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,527500,1500,36000,2096
2,0,PHONK BRASILEIRO FRESCO - DJ MOIGUS & DJ FKU,"basketballmemes, nbamemes, hoopers, hsbasketball",houseofhighlights,911400,38000,80600,15800
2,1,Bécane - A COLORS SHOW - Yamê,"blackboxai, nomoreboringclasses, airevolution, collegelife, christmasparty, collegestudent, winterbreak, exam, aifordevelopers, developer, javascript, python",codewithclaude,94900,131,12400,168
2,2,original sound - CAPNOS,"@adamwerner1989, goodhabits, newyearnewme",mycapnos,262000,1876,40100,8051
2,3,original sound - jr,,jrfromdaj,194500,1237,9887,3962
2,4,Meow - Dust☆,,kallmekris,3900000,16400,387500,37800
