batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280700,629,15600,165
1,1,original sound - ABKYS,,aubreykeeyyysss,30400,1339,1125,120
1,2,original sound - 𝙸𝚝’𝚜 𝚖𝚘𝚘𝚗 🌙🤍,"%E0%B8%AA%E0%B9%82%E0%B8%A5%E0%B8%A7%E0%B9%8C%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97, biscoitocut, %E0%B8%AA%E0%B8%9B%E0%B8%B5%E0%B8%94%E0%B8%AA%E0%B9%82%E0%B8%A5%E0%B8%A7%E0%B9%8C, @brookiezpt0, @moon.safe.zpt, zepeto, foryoupage, zepetodance, zepetofyp, handdance, moonsafezpt, moon_safe, 4upage, zpt, zptfyp, transition, fyp%E3%82%B7, viral, fyp%E3%82%B7%E3%82%9Aviral, fyppppppppppppppppppppppp",moon.safe,3969,98,923,113
1,3,original sound - Ben Duong,,ben.duong,243700,4633,28700,2241
1,4,original sound - Jack Doherty,"@mckinleyrichardson, jackdoherty",jackdoherty,44300,278,2541,65
1,5,original sound - DL,,kya.lutes9,132,3,36,0
1,6,World A Music - Ini Kamoze,,coral_rafa,54500,1201,3583,999
1,7,original sound - Paty,"tiktok, foryou, fyp",quote.c0ntent_,135300,543,19800,3681
1,8,original sound - Destinyy💕,fyp,youateboo22,271500,6253,36900,7310
2,0,original sound - theboxersymbol,"theboxersymbol, boxerdog, boxerdogsoftiktok, boxerdogs, boxerdoglife, boxerdog_lovers, boxerdogsoftik",theboxersymbol,640500,4111,50800,10700
2,1,original sound - Cody Premer,codypremer,codypremer,60800,395,3316,265
2,2,original sound - Jack Doherty,"jackdoherty, kanye, ye, drake",jackdoherty,37600,1329,2182,177
2,3,original sound - LIZA,"foryoupage, mom, comedy, viral",your.fav.liza,96300,5628,7529,6359
2,4,original sound - Eliza,"singlewoman, divorced",eliza.1iza,107700,41500,4201,5476
2,5,sunet original - Victor drx99,,user1627283939918272,921400,4653,51200,4736
2,6,When Veruca Says - Ben Crawford & Emma Pfaeffle,"tokoscissorhands, celestialudenburg, danganronpa, celestialudentbergcosplay, danganronpacosplay",tokoscissorhands,68,1,7,1
2,7,everyone using this sound - Zup,"relationship, fyp, @prxnce10",eduardtok,58700,504,5360,706
2,8,original sound - nessaabarrett,"aelfriceden, aelfricedenfamily, outfit, ootd, aelfricedenkee",nessaabarrett135,7708,54,433,47
2,9,som original - JP シ,"fortnite, ninja, ogfortnite, viral, fortnitefunny",fortnite.officiais,568100,3294,55400,635
2,10,som original - ☭ nick ˎˊ˗ ͙ ୭̥⋆,"brasil, brazilian, brasileiro, americanbrazilian",carolthompson_,101300,755,6678,731
2,11,Ntlo Ea Swa - Master KG,"capcut, jarvis, viral",jarvis_back_up_account,122000,439,2966,462
2,12,original sound - softmadeit🥇,"@softmadeit, favourtkb, fyp",favour_tkb,41500,333,1386,141
2,13,original sound - Read Choi,"skit, sketch, meme, gf, bf, couple, lol, greenscreen",readchoi,1100000,2359,111000,9293
2,14,original sound - ANDREYT,"mother, dressup, middleschool, weird, arrested, foryoupage",askandreyt,303400,638,23500,340
2,15,original sound - •💞•,capcut,lovelashya,14,0,0,0
2,16,New Home - Frozen Silence,,murdaricky1,1500000,3377,123300,12300
2,17,everyone using this sound - Zup,girlsproblems,eduardtok,38300,1119,3616,702
2,18,original sound - KEEMOKAZI,,keemokazi,587300,2417,62700,783
2,19,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"viral, fyp, couple, boyfriend",isaacandandrea9,29900,105,2558,62
2,20,original sound - violingirlprincess,,violingirlprincess,258700,19900,13000,6570
2,21,original sound - Anxietycouple,"marriagehumor, marriagecomedy, wifeandhusband, fyp, foryou",anxietycouple,41200,238,4465,257
2,22,original sound - Praise Praise,"africanparents, relatable, foryou, blowthisup, 4chair",praisepraise,59600,1108,8354,766
2,23,original sound - Jaden,,jadenrabago,154400,463,10900,1817
2,24,original sound - 🕷,"fyp%E3%82%B7%E3%82%9Aviral, relatable, inhaler",solo.aasiaa,408600,2803,34300,1914
2,25,apathy - Øneheart,jackdoherty,jackdoherty.com,47800,621,6180,69
2,26,original sound - ashley rose,,ashleyroseclips,5404,30,389,8
2,27,original sound - بدون دقات,"toy, galaxyball, moonball",fenixballus,4936,255,728,72
2,28,original sound - izzyandasem,fyp,izzyandasem,157800,1694,15600,4300
