batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,162700,2900,21100,673
1,1,original sound - Selena,"fyp, blinkerchallenge, makeup",sassyselenaaaa,1100000,4186,68300,2830
1,2,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280300,627,15500,165
1,3,original sound - kiyaa Dimple,"ethiopian_tik_tok, vairal",kiyaa909,9794,4816,16200,8874
1,4,original sound - emma,,choiemmaa,2300000,12100,143600,2629
1,5,Originalton - ✰,"lowrisejeans, flarepants, skims, jewelry, hairstyle, ootd, outfitinspo, makeup",leanortizz,1100000,3525,87400,3564
1,6,original sound - user96414473171,"pianoteacher, pianogirl, wwe, prettybabe",teacherisabellapianoo,13500,307,1400,50
1,7,original sound - niah <3,"@piperrockelle, @lovealwaysannakate, @anyakay7, @natalie.kopyan, carebear, jordynnehahn, matching, friendgroup, besties",jordynnehahn,8184,331,723,55
1,8,THE NEXT STATION IS SHIBUYA - 𝙿𝚊𝚗𝚍𝚡,"@f_no_cool, @nevstudioofficial",arshia_._bk,394000,8967,49300,5381
1,9,original sound - Akiii173 - Aki🗣️,fyp,annafrey07,1000000,12500,55700,8455
1,10,Dream Space - Sped Up - DVRST,"prettyupapp, fakebodyy%E2%9A%A0%EF%B8%8F, fakebodytiktok, fyp",regicu_,346800,339,30100,1154
2,0,Linea Del Perreo - Uzielito Mix & Yeri Mua & El Jordan 23,"fyppppppppppppppppppppppp, paraguay, greenscreen, zyxcba, yerimua, zyxcba, %E2%9A%A0%EF%B8%8Ffakesituation%E2%9A%A0%EF%B8%8F, escola, funny, %E2%9A%A0%EF%B8%8F%E2%9A%A0%EF%B8%8F%E2%9A%A0%EF%B8%8F, yerimuafans, @yerimuaa",paulag0,68800,174,9861,490
2,1,original sound - JAYLLNN,coffee,realjayllnn,321000,3982,15800,5041
2,2,Márcio Beat Water remix - Márcio Beats,"@neiro_6221, @ayane_neiro, foryoupage",natiuv2,776800,2059,104000,11800
2,3,LA FALDA - Myke Towers,,serenaaagall,137400,631,11700,864
2,4,Left - Summer Version - iamB4,,jadelidamelio,341300,1554,34700,679
2,5,оригинальный звук - 🤍|•𝚜𝚙𝚎𝚎𝚍 𝚜𝚘𝚗𝚐𝚜•|🤍,,meeynara,825000,12000,100400,3068
2,6,lydia deetz x oblivion grimes - arielle,"fitcheck, style, inspo, foryou, fyp",iionlyexistonline,171100,997,29000,915
2,7,orijinal ses - Ecoooosss,"@_tunis7, kessfeteyiz, kessssssfeeeeeetttt%F0%9F%99%8B%F0%9F%8F%BB%E2%80%8D%E2%99%80%EF%B8%8F%F0%9F%99%8B%F0%9F%8F%BB%E2%80%8D%E2%99%80, kessiofilex, tiktok%C3%B6ne%C3%A7%C4%B1kar, voleyboll%F0%9F%8F%90%F0%9F%8F%90, voleyballplayer, voleybolcuk%C4%B1zlar",3crin1st3,251900,1733,18000,1596
2,8,original sound - spo6kzie,"@luigi.bta, rizz, siblings, trend, jujuwalk, funny",alessia.bta,265800,404,22000,1174
