batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,640800,3858,105200,77600
1,1,original sound - katie,"zednecrodopolis, zed, milomanheim, zombies, zombies2, zombies3, disney, disneychannel, kziev, viral, edit, fyp",kziev,368900,4245,94600,3376
1,2,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,162900,2905,21100,674
1,3,Remix Matimba Around The World TEAM DAN FÈ Remix - Dj Around-G Mix Dan Fè🇺🇸🇭🇹,"@keldapetji27, larisplash, persersurtiktok, agrandirtoncompte, conseilstiktok, astucetiktok, splash%F0%9F%98%89",lari_splash,28900,13100,9289,16900
1,4,original sound - Adam Botkin,,adam.botkin,225500,816,12700,167
1,5,original sound - QUEEN_ZOE,"newontiktokers, queen_zoei, queenzoeforever",queen_zoei,6568,6673,339,120
1,6,Meow - Dust☆,"stay, felix, straykids",jypestraykids,5400000,77200,608200,98700
1,7,Funny - Gold-Tiger,"fortnite, fortniteclips, fortnitekid, gamingfamily, gamingdad, fortnitepro",theperkybee,16900,282,1192,637
1,8,Dream Away - Ramol,rottweiler,nala_the_needy_rottie,400000,6872,27800,3085
1,9,original sound - Brandon Conner,,brandonspam_,521299,13300,44700,1777
1,10,I Wouldnt Mind - ♱,"real, advice, fyp, foryou, police, seatbelt",_yunglimabean_,832700,3392,64200,18100
1,11,Steven Universe - L.Dre,"tahifnn, foryoupage, fyp, fortnite, gaming, viral, chapter5",tahifnn,265100,3762,86100,23700
2,0,original sound - Getti,"race, fast, family, fun",gettishow,14500,1249,1362,88
2,1,original sound - Learn With Omateq,"moot, moots%3F, moots%3F%3F, goviral, howtogoviral, howtotiktok, learnwithomateq, tiktokgrowth, fyp, thatmiriam, miriam, foryou, foryoupage",learnwithomateq,174100,220000,13500,107900
2,2,nhạc nền - Yangg🐬,"yang, yangg, mcseven, seven, mc_seven, sevendouyin",callrimm__,335400,868,31900,1194
2,3,original sound - 00:00,light4198,light4198,59700,13600,5594,3116
2,4,original sound - Tunaish,"fortnite, tunaish",tunaish,8414,80,828,10
2,5,Take the charger away - Laleh • Parenting Laughs,"momhacks, moms, hacks, momsbelike, @inamotherworld",jayday2013,6322,310,1450,889
2,6,nhạc nền - tips_hack,,tips_hack,915,11,126,33
2,7,original sound - Fordason,"jake, felix, enhypen, straykids, fordason",enhypen,6000000,74100,661100,106600
2,8,Transgender - Crystal Castles,,jumpersthe0ries,76200,380,11200,659
2,9,original sound - Nathan Kessel,"@itsurmomtimmy, fyp, foryou",kessel_nathan_official,103600,858,11400,2082
2,10,original sound - i <3 NJ,"nataliejane, christmas, song",nataliejanestan,392900,5941,54300,1811
2,11,original sound - JAZZY ❤️‍🔥🇮🇩,"fyp, femalefriendships, womenempowerment, love, datingadvice, relationship, selflove, boundaries, bigsisteradvice, girlssupportgirls, oatsidecoffee",jazzybaby99,1800000,23400,221300,26300
2,12,original sound - 00:00,"growingaccont, supportgirls, helpeachothergrow%F0%9F%92%95",hayley.socials,20600,7605,1356,560
2,13,som original - ~luluh<3~,"luluca, wwwluluca, tiktok, viral, viraliza, edit, fyp%E3%82%B7, foryou, parati, paravoce, omg, @www.luluca",ghelardiz_editxs,318100,6714,24300,1254
2,14,Hier Encore Sad Vibes Trap - Novia Nisa,"roblox, vr, gamerentiktok",liamvidal,118400,511,22300,412
2,15,original sound - Danni • The Mother,bigbrother,brothersandmother,45300,225,4403,188
2,16,оригинальный звук - 𝘼𝙄𝘽𝙀𝙆 𝙍𝙀𝙈𝙄𝙓❤️,,kristinashaabanofficial,7957,43,380,56
2,17,original sound - Controllermrlust,"fortnite, chapter5, mrlust, controllermrlust, mrlustfn, fortnitetips, fyp, fortniteclips, fortnitecompetitive, freebuild, fortnitememes, fortnitebr, fortnitefunnymoments, fortnitefunny, fy",controllermrlust_,154000,474,13600,381
2,18,original sound - Culture Kings,"basketball, basketballchallenge, nba, fyp, challenge",culturekings,551800,708,30600,311
2,19,self talk Parker Jack - you broke me first 💔🖤,pov,addisonjamesofficial,124900,2221,19600,1839
2,20,original sound - Jenn Nelson,nachos,ndnelsonfam,720200,1631,40600,6040
2,21,original sound - Anne Fish,"fortnite, benjyfishy, mamabenjyfishy",mamabenjyfishy,977300,4046,74400,12300
2,22,Enjoy - Jux & Diamond Platnumz,"@casboyboss.officiel, agrandirtoncompte, larisplash, persersurtiktok, astucetiktok, conseiltiktok, splash%F0%9F%98%89",lari_splash,21800,8126,6116,13400
2,23,original sound - Neonxz,"fortniteclips, controller, fortnite, settings, fortnitecompetitive, controllersettings, aimbot, aimbotsettings, fortniteranked",neonfn1,185500,2375,85800,5638
2,24,original sound - Curtis Charles,"dance, isabellafro, girls, couple, singleladies, fyp",isabell.afro,358900,1497,17200,1791
2,25,original sound - ꎇ.ꍏ 👹,"amazon, amazonprime, amazonfinds, amazondriver, youcantparkthere, op",mizzprayzalot,17300,860,1850,4954
2,26,original sound - Ramo Akh,"arab, funny, parents, fyp",ramo_akh,152000,2204,26200,1275
2,27,original sound - Zzynic,ogfortnite,brodie21x,849000,1446,49100,6498
2,28,original sound - derek_hensley2.0,"@waverider75, shegone, fyp, funny, viral, aintnodoorsinthishouse, parentsoftiktok, children, parenting, pullthepin",derek_hensley2.0,51800,1547,3057,2138
3,0,Bratz Theme Song - bratz,"hairstyle, tutorial, bratz, @mgaentertainment3",jesusysustiktoks,187200,558,14700,1421
3,1,Bratz Theme Song - bratz,"@annperez2, bratz, bratzdoll, foryou, adventcalendar, viral, girls",queenc.96,53900,156,4215,1058
3,2,original sound - Jasmine💕 | Mom | Lifestyle,"uncrustablegrilledcheese, toddlermeals, toddlermealideas, toddlermealsideas, mealsforkids, phillyinfluencer, toddlerdinner, njmomblogger, toddlerdinnerideas, mealideas, pickytoddler, easymealsforkids, momvlogger, firsttimemom",jazzymommyy,14900,138,5443,729
3,3,CHRISTMAS MORNING - Serhii Kot,"bratz, alliwantforchristmasisyou, bratzdolls, bratzseries3",planetfunnz,751,7,11,4
3,4,Barbie World (with Aqua) [From Barbie The Album] - Nicki Minaj & Ice Spice & Aqua,"greenscreen, babriemovie, barbiemovies, barbiemoviereview, margotrobbie, fyp",jessweslie,313200,1801,18000,42100
