batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,640400,3854,105200,77500
1,1,original sound - Selena,"fyp, blinkerchallenge, makeup",sassyselenaaaa,1100000,4187,68300,2830
1,2,original sound - dayz915,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",dayz.915,515600,3664,36000,140700
1,3,original sound - spo6kzie,,usimmango,112200,617,6515,616
1,4,Creepy and simple horror background music(1070744) - howlingindicator,"taylorswift, swiftietiktok, swiftie, swifties, thetruth, inthenameofjesus, spiritualwarfare, satanic",msalexisjohnson,82200,4243,15200,13200
1,5,original sound - 🏴󠁧󠁢󠁳󠁣󠁴󠁿,,5yaff,105900,52,3563,116
1,6,original sound - user3982363168384,,knight2023.1,530500,293,24100,232
1,7,original sound - Lovelymimi,"udon, vietnam, noodles",lovelymimi865,41900,278,873,176
1,8,original sound - officialliljanky,"@shoptaintedangel, mamaandkenn, mamaandken, viral, trending, fyp%E3%82%B7, fyp, foryou, foryoupage, momanddaughter, momanddaughtergoals, relatable, funny, skits, parentsbelike, momsoftiktok",mamaandkenn,39500,69,2524,342
1,9,original sound - Coree Ray,"dadfalls, slip, slippery, slick, blackice, tiktokfamily, ringcamera, caughtoncamera, familiesoftiktok, comedy, falls, dontfall, ouch, dontfall, @iammelving",coreeray,1100000,1589,53100,3383
1,10,uno osamason - Trap Queen Owen,,nevaaadaa,52500,450,4002,352
1,11,original sound - Royltyfamily,"youngmom, momandsongoals, familyphotos, kingferranedit, plsfyp, andreaespadatv, plsdontflop, ferranlepine, likes, blowthisup, momandsonforever, ilovemyson, ferranandsalish, tiktok, tiktokplsfypthis, youtubersvstiktokers, youtubeshorts, goviralplease, goviral, ferransdad, momandsontiktok, ilovemymom, momandsonbond",royltyfamily070,109900,0,7010,200
2,0,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk, sportstiktok",diamantblazi,55700,401,3399,193
2,1,Dubidubidu - Christell,,chelcyzqx,26100000,177300,2700000,513900
2,2,sonido original - nataliasolizmorales,"@caporalessansimoncocha, caporalessansimoncochabamba, caporalessansimon, recorrido",nataliasolizmorales,18200,121,1280,276
2,3,origineel geluid - Latina,"lunatuna, jiah, fyp, eyescontact, foryou, @uluv.luna.tuna, @jiahbiahhh",edited.by.latina,73800,169,6752,62
2,4,nhạc nền - Funnyvideo,,funclip_no4,148400,242,6867,79
2,5,original sound - L a r a,"pov, relatable, anxiety, awareness, relatablecontent, anxietyawareness, povslibby, mentalhealth",povslibby,172500,1222,20900,822
2,6,sonido original - BoobaTV_ ☑️,"amor, humor, parati, madrid, espa%C3%B1a",boobatv_,27600,24,3737,258
2,7,original sound - Brent Rivera,,brentrivera,1500000,3185,86500,24700
2,8,original sound - Yvng Homie,,yvnghomie,215400,3015,38900,846
2,9,original sound - The Relationship Hub,"@user8455243092761, sisters, fyp, castlehouse",justtkass,72500,875,4050,77
