batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Sweetpea 😍 Her,,glxxmike,3300000,19600,263900,89600
1,1,original sound - Selena,"fyp, blinkerchallenge, makeup",sassyselenaaaa,1100000,4186,68300,2830
1,2,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280300,627,15500,165
1,3,original sound - LB,"itsokaytolook, dangeroustostare, thatswhatsunglassesarefor, haha, jokes, comedyvideo, skirt, cutetop, shescute, smalltowngirl, fyp, v",thecooks93,51400,609,3196,707
1,4,yummy x righteous - LOLA ⭑,,emmalanyi,133500,2355,13900,1708
1,5,original sound - HeGon EatMe LikeaMango,,amaliezinck,182800,387,22800,1334
1,6,My Love Mine All Mine - Mitski,"foryoupage, son, trending, viral, family",anxietycouple,354900,1063,21700,8612
1,7,original sound - 🥸,fyp,spammingisslamming,180400,369,17500,512
1,8,original sound - ingrambates,,ingramaudie,2600000,14000,173300,26600
1,9,Bongos (feat. Megan Thee Stallion) - Cardi B,,faith.reicher,54000,195,8492,242
1,10,original sound - torross.crafted,"leatherasmr, leathercraft",torross.crafted,4300000,26100,275900,41700
1,11,оригинальный звук - никто,,realburnttoasthehe,113600,462,15100,654
2,0,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,ladykaylive,lady.kay_,250100,142100,179600,69900
