batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,162900,2905,21100,676
1,1,original sound - REEKON Tools,,reekontools,640800,3859,105200,77600
1,2,original sound - active <3,fyp%E3%82%B7,tina_042,333200,3916,18200,911
1,3,Love You So - The King Khan & BBQ Show,"fyp, foryou, tiktok",pop.movie4,179400,833,27800,967
1,4,original sound - Tyler Oliveira,,tyler.oliveira,63500,430,5567,108
1,5,Obsessed - 𝐒𝐏𝐎𝐓𝐈𝐅𝐘,,b.e.n_rl,89200,3704,12400,1738
1,6,Big Poppa (Instrumental) [2014 Remaster] - The Notorious B.I.G.,"@kool_kavin, masculine, masculinity, waystosay, thankyou, thanks, ty, fyp",yungblores,92600,743,11900,1175
1,7,original sound - Visitour,"spotify, music, spotifywrapped, taylorswift, swifties, justinbieber, edsheeran, college, collegelife, collegestudent, michiganstate",visitour.me,70000,2652,2362,527
1,8,original sound - ChilledAndDisturbed,"disturbing, scary, doll, horrortok, fyp",chilledanddisturbed,2800000,33000,259500,88300
1,9,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,2600000,14100,187400,12900
1,10,son original - olivia ✩,"pov, @ella.rene, foryoupage",mr.spicygremlin,883200,1559,47700,539
2,0,original sound - Jay Webb,,_jaywebbmusic,21700,121,2390,199
2,1,原聲 - 叶落抚尘,"liverpool, beautiful, temperament, %F0%9F%87%AC%F0%9F%87%A7, beauties, life, liverpool",54846323duc,43300,813,5108,2080
2,2,sunet original - Sport,"nba, basketball, fyp, foryou, funny",topsport013,2800000,29700,161600,57900
2,3,8AM - ADTurnUp,"pc, brother, tech, setup, viral, ok2yk, techtok, dreamsetup, pcsetup",ok2yk,82700,794,9398,99
2,4,Shape of You - Ed Sheeran,"basketball, fyp, fyp%E3%82%B7, nbaedits, foryou, nba, foryoupage, dariushawkins, viral, handles, anklebreaker",kyriewithdagger666,459900,3044,39700,1794
2,5,original sound - Money Talks Wireless,"fyp, foryou, foryoupage, mtw, igotchu, phonerepair, ipadtouch, asmr, moneytalkswireless, bridgeportct, ct",moneytalkswireless,90100,2604,13200,241
2,6,original sound - Mya🐐⭐️,"foryou, funnyvideo, skit, joke, theresfoodathome",myaspence_,177500,867,35200,1786
2,7,original sound - 😂,"meme, funny, viral, fyp, xuhuong",memeshere10,143700,820,14900,1640
2,8,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",adhd.prince,1100000,5670,76400,15900
2,9,original sound - The Royalty Family💕💕,"other, royalfamily, fyp, theroyalfamily, foryou, reafamily, royalty, theroyalfam, realtyfamily",theroyaltyfamily225,95500,1090,8367,244
2,10,original sound - Jay,,jayrscottyy,326800,830,17000,3034
2,11,original sound - Zach Choi,"tiktokfood, asmr",thezachchoi,4000000,22200,467600,80300
2,12,Piano solo Positive and warm 3-minute song - Quetzal BGM,"scary, scarystory, scaryvideo, scarystories, scaryvideos, horror, scared, scarymovie, scarytextmessages, scarytexts, text, texting, textingstories, fyp, foryou, trending, storytime, storytelling",textystoriesvids,41500,437,2348,491
2,13,original sound - Laugh With Granny,"angrygrandma, funny",laughwithgranny,321700,2579,53700,7464
2,14,original sound - ArabdeTiktok,"theory, conspiration, story",arabdetiktok_,610500,2216,51000,824
2,15,Love - Revember,"built, secret, room, find, foryou, fyp, benazelart",doconualeoz,451500,989,28200,700
2,16,original sound - poppy 🫂🫶🏼,"christian, christiantiktok, jesus, fyp, foryou, trending, greenscreen",joechristianguy,49500,1079,2876,195
2,17,original sound - Diego Pinto,"scarystory, mystery, theory, jumpersjumppodcast",jumperjumprealclips,94100,382,15000,804
2,18,original sound - Matt Rife,"comedy, standup, standupcomedy, funny, mattrife, improv, crowdwork, grandma, elvis",matt_rife,2700000,16300,184700,57300
2,19,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,117400,472,11100,192
2,20,original sound - gianna,"foodcrush, bluepicklekit, bluerazzpicklekit, blueraspberrypicklekit",giannamjoyce,135500,882,15300,918
2,21,original sound - sophi,"fortnite, fyp, familyguy, petergriffin, snake, lego, mariocart, guitarhero, agent_kulu, blzdsquad, viral, viralvideo, funny, meme",just.kulu,64200,314,8902,1453
2,22,original sound - hunjoe,,hunjoe,94100,520,8244,1788
2,23,original sound - Savyy,"@arianateller15, fyp, suavexavier, impressions",suavexavier,75500,1104,6159,2248
2,24,original sound - AfroSamuraiT,"lifehack, lifehacks, prime, ksi",afrosamuraitt,31100,667,3041,78
2,25,how i love being a woman - editdiaary,"tallgirl, relate, girls, girlsoftiktok, relatable, fyp",alliegroat,132400,1052,3528,216
2,26,original sound - Zach King,,zachking,576900,3502,27300,4620
3,0,YoungBoy - 💗,"nbayoungboy, yayamayweather, bluescrubspinkcrocs, hannahpoole",theehannahpoole,517000,4590,31100,5012
3,1,original sound - :),"blowthisup, foryou, viral, charlidamelio, xyzbca, fyp, fanpage, settingscd, choose, message",.rcharli1,222,77,41,40
