batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12400,187900,79700
1,1,original sound - Luxury Life,"@brittneycastro256, moana, actingaudio, liveaction",n1.que,758200,2105,40600,797
1,2,Hahahaha again - Kelsey🪖💐,"hahahaagain, trendingsound, makeup, relatable, relatablecontent",krissleos,46000,429,3753,284
1,3,YKWIM? - 东 百 下小 雨,"viral, sad, love, pain, real",silkyslive,562400,20200,54100,7740
1,4,original sound - Kaitlin P,"@cry_baby_4_ever0, povs, pov, povsoftiktok, povseries, highschool, storytime, grwm, grwmmakeup, getreadywithme",kaitlin_p123,22400,619,3024,59
1,5,original sound - Nate the Hoof Guy,"natethehoofguy, fyp, foryoupage, hooftrimming, hoofcleaning, hoofpicking, oddlysatisfying, hoofcare, hoofcareroutine, naptime, rocks, rockstar",natethehoofguy,3200000,26300,118400,23800
1,6,i love julianie - 🇵🇭,"xyzcba, foryou, viral, roblox, robloxfyp, dahood, ilovemybf, boyfriend, mybaby",jaystolemyheart69,77200,2829,13500,907
1,7,Bow Bow Bow (F My Baby Dad) - Sexyy Red,,brookemonk_,196000,675,10000,487
1,8,Meow - Dust☆,"stay, felix, straykids",jypestraykids,5400000,77400,610400,98900
1,9,original sound - P!X!E,"singersongwriter, pixie, homeedwardsharpe, alabamaarkansas",dontpickonpixie,386300,3874,54100,4897
2,0,original sound - Angela Roblox Fandom,"roblox, gaming, games, game, mm2, brookhaven",azz.blox,43400,309,6492,238
2,1,ROCKIN’ AROUND THE CHRISTMAS TREE - BRENDA LEE,pov,dailymug69,47300,471,3080,56
2,2,original sound - nessaabarrett,"aelfriceden, aelfricedenfamily, outfit, ootd, aelfricedenkee",nessaabarrett135,7691,53,430,47
2,3,original sound - abby! - rin !,"mikaelahyakuya, seraphoftheend, foryoupageofficial, mikaelacosplay, cosplay",ox_cyrus,257700,5924,36600,2136
2,4,DadSocial - Mason Smith,"kidsgrowingup, emotional, fyp",annatwinsies,11200,114,1078,39
2,5,original sound - preppy granny 🌴🛍️👵🏻🌸,"fyp, foryoupage, @glowrecipe, @benefituk, @byoma",x.preppy_granny.x,776300,10200,54900,9057
2,6,"Big Fun - Evan Todd, Jessica Keenan Wynn, Alice Lee, Barrett Wilbert Weed & Jon Eidson","shutup, trend, nastya, likenastya, @rebeccazamolo",likenastya,660000,14300,75400,4278
2,7,original sound - chase,,chaser,320400,1666,29600,2397
2,8,original sound - ghstctrl,"fyp, maskedmen, downbadformaskedmen, maksedmenarehot, airsoft, tacticalgear, tattoos, cod, cosplay, codcosplay",mizu_fx,197200,7283,45600,3213
2,9,original sound - thechurcofamily,"tiktok, foryou, views, toddler, babyfever, viral, churcofamily, blakely, fyp, cute, todlersoftiktok",ittz_b3llla,205100,1665,20100,476
2,10,original sound - Sweetpea 😍 Her,"fyp%E3%82%B7%E3%82%9Aviral, humour, subwaysurfers",uateugochi,659500,3054,59200,10200
2,11,original sound - Ally Purugganan,"thrift, thrifted",allyduhrey,60100,242,7516,288
2,12,Where you are (Vocals only) - Halal Beats,"fyp, fyp%E3%82%B7, usa, boys, girls, viral, crushes",slideshowdaily,9405,519,1135,4153
2,13,original sound - Fordason,"jake, felix, enhypen, straykids, fordason",enhypen,6000000,74200,662500,106800
2,14,suara asli - 𝙀𝙫𝙚𝙣𝙞𝙣𝙜 - 𝟑𝟎𝟑 𝙀𝙫𝙚𝙣𝙞𝙣𝙜,douyin%E6%8A%96%E9%9F%B3,h_oonji,851900,6945,86100,13900
2,15,original sound - ArabdeTiktok,"theory, conspiration, story",arabdetiktok_,191800,1518,31200,783
2,16,original sound - 🦧 cDudeVR 🦧,"vr, cdudevr, relateable",cdudevr,76400,1742,24500,3639
2,17,original sound - smokinaftereat,,gabrielabeaussant,211600,1145,20900,3039
2,18,Class of 09 - ⋆ ̊ ⋆୨♡୧⋆ ̊ ⋆,kaneandprymrr,kaneandprymrr,18300,288,1440,87
2,19,original sound - Dayquan & Arianna,,dayandari,65500,370,5021,268
2,20,original sound - Nightlyrave designs,,brianna_faison,36800,339,4958,110
2,21,som original - Isabela e Maitê,,isabelaemaitecatunda,76700,270,5724,647
2,22,original sound - guwihagn801,"fyp, pov, foryou, ick, foryoupage, cringe",guwihagn801,15500,1414,3929,1773
2,23,original sound - ✨Triple Charm✨,"@kyliecantrall, fyp, singing, water, singingchallenge",triplecharmofficial,14900,4521,1435,35
2,24,original sound - Noahswifeymifeyorlifey,"madoka, madokakaname, puellamadokamagica, madokacosplay, cosplay, cosplayer, fyp, boost, foryou, viral, tweekcoz",tweek.coz,4023,49,474,19
2,25,original sound - Diego Pinto,,bestfoodsecrets,15600,464,8072,1388
2,26,Bécane - A COLORS SHOW - Yamê,,shafar_sjc,5110,40,289,9
2,27,original sound - imkaylaoxley,"fyp, challenge, viral",imkaylaoxley,6754,201,357,13
3,0,original sound - Olivia,,olivia_stoore,36400,149,3043,37
3,1,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,"fyp, bracesoff",hannahmontanabanana9,340400,787,17600,254
3,2,original sound - JUMPERS JUMP REWIND🎙️,,jumpersrewinds,53700,312,6487,513
3,3,الله المستعان - Ah,"freecomedy, unbanthemanniishow, themannii",the_mannii,46300,1444,5777,2072
3,4,original sound - Peja & Kristen (mom),,pejaandmom,50200,465,8201,192
3,5,original sound - Dhar Mann,,dhar.mann,70900,193,5249,82
3,6,Sahara - Hensonn,"foryou, fyp%E3%82%B7, tattoo, eyeballtattoo, viral",adrianolemosof,88100,7652,6399,16800
3,7,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,74500,626,7406,277
3,8,Home - Edith Whiskers,"foryou, fyp, pov",deer3572,37700,236,6407,120
3,9,original sound - NOFEELINGS.,,kayladanielleart,37500,216,2254,390
3,10,Márcio Beat Water remix - Márcio Beats,"water, %EB%8C%84%EC%8B%B1%EC%9C%84%EB%93%9C%EB%96%A4, theboyz, sunwoo",istent_theboyz,2000000,17000,149600,19000
3,11,original sound - jnew9224rll,"foryou, tiktok, pov",tpcn727,80900,119,6725,65
3,12,original sound - Layla,"zodiacsigns, zodiac, gemini, sagittarius, aries, firesigns, airsigns, fyp%E3%82%B7",.dutchess_111,42300,907,4824,328
3,13,orijinal ses - caner,@unoemily,pnw_aj,1200000,3757,95200,14900
3,14,3 minutes song atonal piano - Quetzal BGM,"gachlife, gachagmlv, glmv, tiktokindia, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, tiktok, fyp",bomi_to,69000,152,9864,476
3,15,BASTA THUNDER KINEMEROT SIYA - jae's,"fyp, diet, gym, fitness, camping",pookieateacookie,7793,797,1114,120
3,16,original sound - CrochetPals®,"crochet, crochetersoftiktok, crochetlove",_corchetpals_,537,20,126,56
3,17,son original - Charli,"foryou, foryoupage, asmr, funny",auntiecharli,225300,2836,41900,1556
3,18,som original - CABRA VÉIIIH,,wagnerpedreiroo,208300,566,11600,1445
3,19,original sound - TheChurcoFamily,"toddler, toddlers, toddlersoftiktok, babyfever, baby, babies, girldad, daddaughter, family, familytok",thechurcofamily,638700,3140,59800,2922
3,20,cry - favsoundds,,asher.lara,77400,1335,6777,149
3,21,Dia de Fluxo - Agroplay & Ana Castela & LUDMILLA,,larissamanoela,408500,1270,10900,548
3,22,original sound - Your Proud Dad,,yourprouddad,717200,3367,44800,1213
3,23,original sound - Banana360VR,"capcut, gtag, fyp, gorillatag, vr, beachmap, 2024",banana360_vr,34200,10300,8462,859
3,24,original sound - Lala,"christmas, loveyou, fyp, foryou",lala_sadii,132700,1838,6329,89
3,25,original sound - 6od,"@dvoraps, @kazer., @wayy2up, roblox, dahood, 6odlys, robloxfyp, fyp, foryoupage, foryou, robloxdahood",6odlys,26500,453,5383,99
3,26,Confidence (sped up version) - Ocean Alley,,_kristina.liah,1200000,8107,74200,3386
3,27,Deli instrumental - KG ✰,"relatable, family",ansleyspinks,90800,436,6851,514
4,0,MOVE YO BODY - Bryansanon,,lanaslifeee,132100,2677,24500,540
4,1,original sound - aqsaꨄ,"@steqhanie.e, fyp, foryou, viralllllll, school, bfs",me.9310,454000,7100,54700,4091
4,2,original sound - American High Shorts,"americanhighshorts, class, highschool, movietime, schoolwork",americanhighshorts,706400,1541,47400,3886
4,3,original sound - Funny Baby,"funny, cute, baby, videos, babies, bunnies, bunny, laugh",funny.baby89,469600,4083,73000,23200
4,4,오리지널 사운드 - NewJeans,"fyp, diet, gym, weightloss",pookieateacookie,102400,6762,12000,3124
4,5,Washing Machine Heart - Mitski,"femboy, parents, kidsoftiktok",clawed_beauty101,96200,925,14800,144
4,6,som original - Mandelão 48por48,"capcut, fyp, trending, foryou, roblox, quate_0",quate_0,7855,15100,1888,297
4,7,THANK YOU FOR USING MY SOUND - Fairies,,princessameliawu,648700,29900,87000,4453
4,8,оригинальный звук - ㅤㅤㅤㅤㅤㅤㅤ,"@_whoadre_, diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,16100,102,972,90
4,9,som original - Pastora e Família,,pastoraefamilia,129600,4481,10400,996
4,10,original sound - L I V,,livswearingen,215200,1487,14700,1502
4,11,jersey luv - GROOVY & B Jack$,"couples, relationshipgoals, loveandbasketball, desandnaz, basketball, fyp",desandnaz,675800,3141,69500,6371
4,12,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound","zozo, ouijaboard, scarystory",nickii,94100,1930,16100,572
4,13,original sound - The New Wave,,.thenewwave,1500000,6928,171400,27400
4,14,original sound - 𝐂𝐨𝐛𝐫𝐚 𝐊𝐚𝐢,"cobrakai, cobrakai%F0%9F%90%8D, robbykeene, robby, samlarusso, samanthalarusso, tannerbuchanan, marymouser",cobrakaii_clipzz,129699,235,12900,315
4,15,kai bomboclaat - 6’2 with dreads btw,"makeupfail, makeup, comedy, popular, 559, fyp, fyp%E3%82%B7, foryou, trending, transformation, viral",sarahdelatorre1,301800,417,14500,968
4,16,som original - santrz,,nevaaadaa,258300,2162,15400,392
4,17,Elf - Main Theme - Geek Music,"fatherdaughter, deafculture, wholesome, deaf, fyp%E3%82%B7, kybyeee",cargo_shorts_dad,27300,269,1779,105
4,18,original sound - daniellevoit,"@sondram_13, catsoftiktok, katyperry, siamese, catlover",daniellevoit,327100,2558,35300,3678
4,19,Dont be shy keep using this sound - Q🧴,,triciaevasco,238200,131,14600,69
4,20,original sound - Paul Vu,,paulvutv,45400,607,7486,304
4,21,original sound - Jed Hockin,viral,jedhockin,217900,41900,57700,10000
4,22,original sound - Ian Asher,,di1araa.s,264900,1175,25100,1579
4,23,original sound - Thelolpodcast,,thelolpodcast,51600,599,2807,28
