batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,1,Originalton - marinas.poison,"fyp, foryou",imthe_annag,171000,834,13400,98
2,0,เสียงต้นฉบับ - dancechaina,,ilonagvozdeva,28200,348,1187,116
2,1,original sound - anyaforgerpovs,"povseries, satisfying, usa%F0%9F%87%BA%F0%9F%87%B8, diy, fyp, craft, foryou, fyp%E3%82%B7",anyaforgerpovs,14300,4503,4966,1318
2,2,original sound - spo6kzie,,abbysaltzmaniscute,207600,2886,37600,707
2,3,الصوت الأصلي - ديري,"funny, funnyvideos, trending, fyp",_funny.official,16200,64,757,144
2,4,original sound - Lost Footage,"@ashleylane7, parker, police, family, camera, hiddencamera, footage, fyb",lostfootage141,1100000,15200,98900,2562
2,5,original sound - HussainHameed,"foodflip, maqlouba, cooking, foodtiktok, foodfail",hussain.hameed2,1233,13,130,37
2,6,original sound - DREW,"fyp, drake, dj, miami, nightlife",soundsbydrew,482300,3649,14100,4530
2,7,original sound - KEEMOKAZI,,keemokazi,429600,3039,32100,526
3,0,original sound - dan.btwz,"oy, nottiosama, ddosama, fyp, sheluvchela, viraltiktok, viral, foryou, nyc, e4n",sheluvchela,37500,604,5524,242
3,1,Lovin On Me - Jack Harlow,"couplevideos, couplecontent, teamjj, jesandjoe, love, couple, comedy, trustissues, trend, holiday",jesandjoe,55300,108,2812,249
3,2,original sound - chrispvj,"@samueltyrp, @clairemelander",haleyybaylee,187500,294,7789,495
3,3,sonido original - halo,"diamantblazi, seckoff, basketballplayer, floridabasketball, florida, usa, usabasketball, dunk, explore, explorepage, foryou, fyp, pourtoi, viral, lifestyle, trend",diamantblazi,238400,1767,14500,2061
3,4,Transgender - Crystal Castles,fyp%E3%82%B7%E3%82%9Aviral%F0%9F%96%A4tiktok%E2%98%86%E2%99%A1%F0%9F%A6%8Bmyvideo,black_alien_project_evo,34500,1681,1855,1806
3,5,Chandelier - Sia,"@duolingo, duolingopartner, luckyduo, couplestiktok, husbandwife, love, marriage, vowrenewal, surprise, reaction",noahandlori,176100,486,8416,417
3,6,Let It Fly - Mr. Thank You,,artistgary,113100,15500,9253,4841
3,7,Cha Cha - ZEDDY WILL,"@brayislost420, fyp, fyp%E3%82%B7, jellyblends, xyzbca, viral",jellyblends,1177,10,58,14
3,8,Tiptoe x2 - IdkSterling,"fyp, xyzbca, viral, fyp%E3%82%B7, foryoupage",little.curiosity,36000,520,3905,839
3,9,Tu-Tu - Cover - Alma Zarza,"lovejesus, amen%F0%9F%99%8F, jesus, amen, pov, acting, thejessicakaylee, usa%F0%9F%87%BA%F0%9F%87%B8",kayle_jessica,52600,15500,16200,3646
3,10,hendriksvibes - hendriksvibes,,dozkut,508200,4325,31400,10500
3,11,original sound - ㅤ,,therushgirls,48200,0,7111,188
3,12,original sound - Claudia Rocha,capcut,thegoat456_12,34,3,7,0
3,13,original sound - wock,"bronxdrill, nycdrill, harlemdrill, relatable",official_quino,3008,49,315,35
3,14,original sound - Jason Derulo,"@brentrivera, happybirthday, reptiles, awesome, wildlife, birthdaysurprise, funny, comedy, lol, tiktok, animalsoftiktok, reptilesoftiktok, zookeeper, wow",jayprehistoricpets,39600,188,1909,153
3,15,Don Pollo Ahh Sound (feat. Don Pollo) - Producer of Ohio,"@food_wold, fyp, meme, donpollo, funny, chicken, xyzcba, viral, comedy",pengimani69,358500,4479,49600,13200
3,16,original sound - KEEMOKAZI,,keemokazi,933200,3996,56400,797
3,17,Opp Goblin - Crip Mac,"fyp, fyp%E3%82%B7, viral, cmacc55, cmac55, la, southcentral, california",v2central,23500,347,1617,212
3,18,dark snowy night - daniel.mp3,"viral, trending, fyp%E3%82%B7, n3on, n3onclips",kkreacts,4035,63,339,12
3,19,الصوت الأصلي - ديري,"funny, funnyvideos, trending, fyp",_funny.official,5687,20,384,109
3,20,الصوت الأصلي - ديري,"funny, funnyvideo, trending, fyp",_funny.official,34600,364,2868,2007
3,21,original sound - STARLESS,"drake, drakeconcert, drakethetypeofguy, draketour, itsallablurtour",starlessyt,61700,266,6847,46
3,22,Speak my mind - Boogie Boogs,@vincetrain,angelaarchives,686300,2387,52900,2148
3,23,original sound - RANGO TENGE TENGE 🇺🇬,"tengetenge, songs, by, @rangotengetenge, @wemblymofoundation, sound, musica, musi, song, travel, trand, tranding, trandingvideo, trandingsong, ugandatiktok, uganda, ug, afrodance, ugtiktok, tiktok, tiktokindia, ugtiktok%F0%9F%87%BA%F0%9F%87%AC%F0%9F%87%BA%F0%9F%87%AC%F0%9F%87%BA%F0%9F%87%AC%F0%9F%87%BA%F0%9F%87%AC%F0%9F%87%BA, ugtoonscomedy, foryou, fyp, fyp, f, reels, ugtiktok",chris.poper,32100,691,3024,2623
3,24,Pope Is a Rockstar - SALES,"fyp, viral, smallbusiness, cute, fyp%E3%82%B7",anxietycouple,198200,613,13000,231
3,25,original sound - Sanya,@lollyhairstore,itssanya.1,234100,2784,24300,234
4,0,use this audio if you love kang haerin - babyechae 🐈‍⬛,"trend, friend, fyp%E3%82%B7",_flexinalan_,27800,90,2700,126
4,1,الصوت الأصلي - ديري,"funny, fyp, trending, funnyvideo",_funny.official,1452,6,87,36
4,2,original sound - KEEMOKAZI,,keemokazi,439200,1735,23500,566
4,3,son original - CBR Videos 👻⚡️,,discovery.cbr,238400,613,20100,3766
4,4,som original - MoriMura🍕,,morimura,1500000,6460,83200,8263
4,5,original sound - Ro,"rocky, rockystatue, sly, roknows",roknowswrestling,1200000,9599,90300,23600
4,6,original sound - Skoobnba🥷🃏,"skoobnba, fyp, foryou, foryoupage, viral, sturdy",skooobnba,1307,29,94,13
4,7,original sound - Dumpling Buddy,"dumplings, foodtok",dumplingbuddyofficial,3469,44,246,41
4,8,Love Grows (Where My Rosemary Goes) - Sonny Tennet,recovery,paulieepaull,42000,1857,2674,50
4,9,Let him cook x Imperius on all platforms - Caleb,"car, cars, auto, automobile, fy, fyp, carlife, carlifestyle",prestige_et_collection,16900,88,1628,301
4,10,Untitled #13 (Super Slowed) - glwzbll,"mortalkombat1fatalities, mortalkombat1, foryou, fyp, foryoupage, gamingontiktok",jafferyh,233900,1274,24300,2913
4,11,original sound - RobloxReplays,"roblox, robloxgamer, robloxmemes, robloxfyp",roblox.replays,4462,263,646,96
4,12,It's Not so Bad - Cummrs,recovery,paulieepaull,20200,1284,1892,60
4,13,BILLIE EILISH. - Armani White,@armaniblanco,haleyybaylee,97200,212,2515,18
4,14,free da dirt bike assassin. - Ｇｏｄｓ,"nyc, fyp, youtube, nycdrill, bronxdrill, foryou, foryoupage, foryoupageofficiall, notifan1, noticuz, buba100x, idrismajo, blowthisup, ddosama, jayklickin",notifan1,14300,170,2390,69
4,15,original sound - Alexander Iron,,_alexanderiron69,1368,10,145,189
4,16,чоооо - 𝙢𝙚𝙤𝙬?🌷,"funny, funnyvideos, funnyvideos%F0%9F%98%82, trending, foryou, fyp, usa_tiktok, funnyvideo",1998hqrpyz7,261700,1281,29200,2801
4,17,original sound - danizhe,"fyp, xybca",danizhe,37300,163,2269,118
4,18,Cintureo - Remix - jey one & Yoan Retro,"xyzbca, %F0%9F%87%A9%F0%9F%87%B4, parati, fyp%E3%82%B7",xx_cqv,845200,11400,92100,73700
4,19,original sound - Baby West,"fyp, fyp%E3%82%B7%E3%82%9Aviral, herhouse",dirtbike425u,338600,749,15500,1938
4,20,FUNKED UP by XXANTERIA and ISQ UNRELEASED - ku,@smrt_heker,johnspinaa,813600,3936,70100,2145
4,21,original sound - M4M41NG,"laugh, memes, funny, hilarious",m4m4ing,414,4,39,19
4,22,原聲 - MakeDrivingsimpler,"automotive, driving, skills, knowledge, fpy, fyp, tips, foryou, carsoftiktok",drivingsimpler,3502,9,271,81
4,23,Last Hope (Slowed + Reverb) - Steve Ralph,"sharingiscaring, givewithallyourheart, learntogive, kpoko_djnaycha, viraltiktok, ghanamusic%F0%9F%87%AC%F0%9F%87%AD%F0%9F%87%AC%F0%9F%87%AD%F0%9F%87%AC%F0%9F%87%AD%F0%9F%87%AC%F0%9F%87%AD%E2%9D%A4%EF%B8%8F, ghanausa%F0%9F%87%AC%F0%9F%87%AD%F0%9F%87%BA%F0%9F%87%B8",djnaycha1,224500,7435,16400,4410
4,24,original sound - Rowheim Farooqui,"mcdonalds, fastfood, dallas",rowheimfarooqui,1002,14,124,8
4,25,original sound - RANGO TENGE TENGE 🇺🇬,"trend, tengerere, tengetenge, fyp, foryou, trending, foryoupage",wemblymofoundation,1497,31,126,39
4,26,original sound - 𝐪𝐧𝐱𝐧𝐪𝐪𝐙,"zepeto, zepetotiktok, zepetofyp, capcut, fyp, edit, %E0%B8%AA%E0%B8%9B%E0%B8%B5%E0%B8%94%E0%B8%AA%E0%B9%82%E0%B8%A5%E0%B8%A7%E0%B9%8C, %E0%B8%AA%E0%B9%82%E0%B8%A5%E0%B8%A7%E0%B9%8C%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97",simplyanxna,92,0,16,0
4,27,Trust Nobody - Nomad Quinn,"struggle, motivational, insprational, heartwarming, motivation, inspiration",therealzaysmooth,89400,724,13400,490
5,0,Epic Music(863502) - Draganov89,"@hamzah, 1nito_",1nito_,14800,1346,1385,106
5,1,original sound - fun,"funny, funnytiktok, funnyvideos, fyp, foryoupage, foryou",fun60927,306,2,28,26
5,2,original sound - TBTVines,"@thomassanders, fyp, foryou, funny, comedyvideo, vines",tbtvines,104200,106,19100,236
5,3,No Imma Baby - Manduh,"littlebrother, oldersister, siblings",serene.hesri,51700,252,3990,230
5,4,original sound - FUNNYMIKE_ENT,"fyp%E3%82%B7, shorts",funnymlke_ent,11000,89,1446,47
5,5,Donk by Beyoncé - ㅤ,fyp,tjwatkins01,169900,395,14600,933
5,6,الصوت الأصلي - مرام الادلبيه,"capcut, humor, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D8%A9, %D8%A7%D9%83%D8%B3%D8%A8%D9%84%D9%88%D8%B1, %D8%A7%D9%83%D8%B3%D8%A8%D9%84%D9%88%D8%B1explore, %D9%85%D8%B4%D8%A7%D9%87%D9%8A%D8%B1_%D8%AA%D9%8A%D9%83_%D8%AA%D9%88%D9%83, %D8%AA%D8%B1%D9%86%D8%AF, %D8%AF%D8%B1%D8%A7%D9%85%D8%A7, %D8%AF%D9%8A%D8%AA%D9%88, %D8%AA%D9%8A%D9%83_%D8%AA%D9%88%D9%83",mariam196600,17200,74,981,468
5,7,original sound - jibrizy,,jibrizy,18400,909,1065,90
5,8,Lovin On Me - Jack Harlow,"family, couplecomedy",krysandkareem,90400,295,5566,1033
5,9,original sound - Kristy Sarah,"heels, testingheels",kristy.sarah,5100000,30300,213200,67000
5,10,Main Titles - Charlie Clouser,,omg.usa1607,1844,9,306,39
5,11,Funny - Gold-Tiger,,brookeashleyhall,356200,735,11600,716
5,12,supïdo Jiafei Remix - FlopcakKe,"@acol_br, @abr_fusion",papi_abu,85800,1416,7234,1576
5,13,Joker - RIZXTAR,joker,joker.ibrahim,38100,928,5290,2593
5,14,three BOCOLATE BIP BOOKIES - TOGUSA,,not.trinityy_,283400,2158,25600,4088
5,15,som original - rick,"fyp, jahsehonfroy, xxxtentacion, foryoupage",illovejahseh,654700,2356,36600,1201
5,16,original sound - RANGO TENGE TENGE 🇺🇬,"fyp, tengetenge, fyppppppppppppp, content, funyvideo, funnycontent, %F0%9F%98%82%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, @tengetengeh",c.r.y.n.o.m.o.r.e,1173,23,82,24
5,17,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,442000,2218,30800,1603
5,18,original sound - BookOfKen,"fyp, couple, relatable, funny, joke, guess, mystery, milk, challenge, prank, gotem",bookofkens,7208,78,875,30
5,19,original sound - Vector,,_vector_,439300,2073,26000,2155
5,20,Untitled #13 (Super Slowed) - glwzbll,"mortalkombat1fatalities, mortalkombat1, mortalkombat1fatalities, fyp, foryou, foryourpage, gamingontiktok",jafferyh,539100,4210,41600,7185
5,21,YKWIM? - 东 百 下小 雨,"viral, sad, love, pain, real",silkyslive,562200,20200,54100,7739
5,22,الصوت الأصلي - ديري,"funny, fyp, trending, funnyvideos",_funny.official,18100,67,1180,292
5,23,Originalton - ♡,"sisterinlaw, besties, share, trending, gnb, fyp%E3%82%B7",marinkadav,29900,22,741,56
5,24,WARNING - Sped Up - MC ORSEN,,jeff_ortiz,245400,16600,25600,28300
5,25,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,ladykaylive,lady.kay_,32000,19300,3617,9559
5,26,อูฐร้องเพลง - บุญนี โนราห์ แคมเบียม,,ornellazocco26,3917,451,633,248
5,27,original sound - Sophia.teacher,"school, professor, test, correction",best.prof.sophia,648800,12200,59800,17500
