batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - dayz915,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",dayz.915,522000,3708,36500,142800
1,1,original sound - izzy,"colbybrock, colbybrockedit, fyp, viralvideo, blowup, xyz, xplrizz",xplrizz,257399,5366,84700,5620
1,2,Went Silly - King Von,"robloxhoodgame, robloxhoodrp, kingvon, oblock, cheating, ak",krazybando,12500,469,2663,265
1,3,you are my sunshine - christina perri,"lostchild, grief, angel",jomini,1500000,3039,52700,12500
1,4,original sound - Rotterz Movie,"foryou, fyp, tiktok",rotterz.movie,802100,2163,75800,2008
1,5,original sound - 𝑆𝑎𝑙𝑖𝑠ℎ 𝑎𝑛𝑑 𝑁𝑖𝑑𝑎𝑙,"capcut, salishmatter, nidalwonder, salishandnidal, fypviral, foryoupage, %E2%9D%A4, edit",nalish.fpgx,55300,971,9497,501
1,6,original sound - ElysiumCrux,"wadadadang, fyp",itsmikeymartin,99000,267,14700,399
1,7,s with me - luu,"fyp%E3%82%B7, fyp, foryou, zyxcba, cd, viraltiktok, viralvideo",th3blackbarbi3,113900,155,15900,116
1,8,original sound - Brooke 👩🏼‍🎤,"@ayetaetae_, @sgc_von",nadeshaig,69200,336,6180,198
1,9,original sound - Cuhvoo,"roblox, bladeball",cuhvoo,48000,224,5889,58
1,10,Creepy simple horror ambient(1270589) - howlingindicator,"facts, randomfacts, learnontiktok, curiosity, satisfying, satisfyingvideos",curiousanonymous,193500,25600,19500,169700
2,0,original sound - LAURA,"fyp, christmastreedecorating, pitbull",lauraegorman,39400,225,2164,52
2,1,Bag Season - Jay Lewis,"@alivia.walsh21, viral, foryou, slushy, trending, bubba, polish, stain",posgoldcummins,658200,8995,74800,21000
2,2,Tofu intro - juniperi,"fyp%E3%82%B7, ayjenmachtsch%C3%B6n%F0%9F%92%8B, hair",ayjenoffiziell,2900000,21300,161200,9443
2,3,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"@makiw.a_, viral, fyp, couple",andrea.lopez44,72900,117,5221,90
2,4,sonido original - LaDecadencia,"humor, espa%C3%B1ol, latam, viral",ladecadenciaoficial,570900,3588,94800,36500
2,5,original sound - UziDaily,"bsf, blowthisup, fyp, @_r.egina",117._0,146600,2555,17500,1957
2,6,MONACO - Bad Bunny,@appleuser57579536,joyful.jules,54900,1536,7547,403
2,7,original sound - Iris,,bfluva,39100,2,2577,55
2,8,original sound - yukio,"fyp, viral, trending, dahoodfyp, dahoodiansfyp, dahoodroblox, xyzbca, blowthisup, dahoodian, dahoodclips, dahoodmontage, edaters, dahoodcode, dahoodupdate",yukiowwzz,55700,651,8960,184
2,9,I Wouldnt Mind - ♱,"fyp, couple, foryoupage, viral, couplegoals, trending, @emilylou.xoxo",emilyylouu1,628100,2097,32700,8754
2,10,original sound - jahgotbags,"icespice, roblox, robloxfyp, robloxvc, robloxskit, voicechat, ice, spice, funny",jahgotbags,54000,220,8450,222
2,11,Don't I Make It Look Easy - Meghan Trainor,"ducati, lamborghini, lambo, exhaust, loud, fyp, foryou, snowstorm, snow, catwoman",khalittle,5258,80,391,170
2,12,Bongos (feat. Megan Thee Stallion) - Cardi B,,sarahlindstromm,104100,270,10300,348
2,13,original sound - ZakZakk,,funnymoments.0342,20500,92,1763,86
2,14,That's My Best Friend - Tokyo Vanity,"takemetolax, pardiss, pariya, fyp",takemetolax,154000,493,10700,217
2,15,orijinal ses - caner,"takelookmygirlfriend, fyp%E3%82%B7%E3%82%9Aviral, viralvideo, doratheexplorer, fyp%E3%82%B7%E3%82%9A, jayjay, foryoupage, fyp%E3%82%B7, rizz",lauren__jayden,1800000,30600,233700,61500
2,16,original sound - Lil Tony Fr,"heart, fyp, ontopmelo, fyp%E3%82%B7, romantolit",ontopmelo__,52600,597,7780,142
2,17,PITCH THAT ASS - MR. OH MY GAWD 😎,,yk.quotezz_,45600,205,3087,62
2,18,original sound - Lorena Abreu,"dora, cosplay, ax, fyp, doracosplay, dominicandora, dorarheexplorer, funny, dominicana, rd, platanopower, stunts, stuntdouble, calisthenics, parkour, freerunning, explorepage, trending, sctop10, viralvideos, nyc, backflip, comiccon, lacomiccon",lorenaparkour,2200000,18100,366300,65900
2,19,original sound - Evandinner 💫,,tha_lotl,213100,871,22800,2539
2,20,Bounce When She Walk - Ohboyprince,@loweringthebar,barstoolsports,28200,257,1074,269
