batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Originalton - marinas.poison,"fyp, foryou",imthe_annag,170600,833,13400,98
1,1,Happy Vibes - ElectroAnimals,"mom, momhack, hack, moms, baby, babies, motherhood, velcrow, toddler, babymama, momsoftiktok, fyp, momtok",ljflommom,2200000,21800,162500,191500
1,2,sonido original - carlotapota😝,"fyp, foryou, parati",__sari_15___,147200,378,22700,1345
1,3,original sound - Dayquan & Arianna,"prankonboyfriend, piercingprank, fakenippiercing",dayandari,218600,629,14700,953
1,4,Cha Cha - ZEDDY WILL,,colletteanderson124,111900,94,14900,708
1,5,big boy sza - normusreedus,"viral, foryou, fyp, pastorbelga, groenandael, perrostiktokers, zoldyckfamily",drakko_1710,6400000,62700,404600,129500
1,6,original sound - mckinley richardson,@jackdoherty,mckinleyrichardson,43700,180,3468,50
1,7,original sound - Barbienjd_,"gymfit, barbienjd_%D8%A8%D8%A7%D8%B1%D8%A8%D9%8A_%D9%86%D8%AC%D8%AF, fyp%E3%82%B7, barbienjd_, %D8%A8%D8%A7%D8%B1%D8%A8%D9%8A_%D9%86%D8%AC%D8%AF",barbienjd_,6993,33,812,85
1,8,Love You So - The King Khan & BBQ Show,,chypdeplo1,3300000,58600,649600,88300
1,9,original sound - Claire,,yep2361,43500,1109,3188,374
1,10,Last Christmas (Pudding Mix) - Wham!,"codymaverick, hawaii, sufergirl, tistheseason",captaincar0line,174200,5,15200,683
2,0,Never Lose Me - Flo Milli,@fashionnova,layloolaaaaaa,1995,127,344,196
2,1,Linea Del Perreo - Uzielito Mix & Yeri Mua & El Jordan 23,"fyppppppppppppppppppppppp, paraguay, greenscreen, zyxcba, yerimua, zyxcba, %E2%9A%A0%EF%B8%8Ffakesituation%E2%9A%A0%EF%B8%8F, escola, funny, %E2%9A%A0%EF%B8%8F%E2%9A%A0%EF%B8%8F%E2%9A%A0%EF%B8%8F, yerimuafans, @yerimuaa",paulag0,68800,174,9863,490
2,2,2Humpy is Back - tyyslatt,"fyp, viral, college, dormlife, dance, dc",destyni.flink,93500,393,11400,295
2,3,original sound - Christine,,christine.bright,73200,305,10300,1039
2,4,original sound - 𝙏𝙏𝙀,"parati, viral, xyzbca, you, fyp, stalker",userdvalu,336000,1602,52000,4304
2,5,sonido original - halo,"fyp, dance, foryou, foryoupage, dancing, dancer, black, blonde, viral, blowthisup",_lillybetts_,71900,151,11700,369
2,6,Wedding March to Circus Music - Robert Tolppi,"samsulek, bodybuilding, alexeubanks, wegojim, noeldyzel, bulkingszn, trentwins, winterarc, fyp, foryoupage",shayla.starr09,37600,74,4991,299
2,7,son original - Zaki,humor,blondekattya,54000,105,5733,246
2,8,Meow - Dust☆,,kaitlynkrems,30900,196,2690,128
2,9,original sound - Dpeezy,"dpeezy2099, bussin, snackwood, candy",dpeezy2099,151800,1008,9604,1790
2,10,Tempo - Marshmello & Young Miko,,carlagaldon_,316100,1427,24500,1795
2,11,originalljud - ألياطلعت اطلع..مطاليع الحرار,,valerievperezz,23000,105,2343,177
2,12,Kblast On Me - k.blasst,"fyp, viral, blonde, lulu, lululemon, legging, jesuslovesyou, dance, tiktok",blondegirl.avaa,263900,2549,32900,1614
2,13,original sound - mckinley richardson,@mckinleyxrichardson,mckinleyrichardson,10400,56,782,9
2,14,Creepy horror sound - TOKU SPACE MUSIC,"facts, randomfacts, curiosity, learnontiktok, factsyoudidntknow",learndailyy,264200,28500,26800,199700
2,15,Blicky - Fresh X Reckless,,notburnttoasthehe,59200,171,4260,212
2,16,MANDA BALA - Ariis,"hamstringworkout, workout, lifestyle, fitness, glutes, vidafitness",grat_michelle02,192900,369,37400,2835
2,17,Meow - Dust☆,"@cofflefish, voiceover, voiceovers, elsa, elsafrozen, anna, annafrozen, frozen, frozenmovie, frozenmoment, frozenmoments, frozenelsa, frozenanna, elsaandanna, annaandelisa, frozenelsaandanna, arendelle, disney, disneymovies, disneymovie, disnevplus, disneyanimation, disneyplus, disneyfrozen, princessanna, queenelsa, princehans, hans, princehansofthesouthernisles, hansofthesouthernisles",risottosimp3000_3.0,47500,1118,9914,1982
2,18,Diamondz n Roses - VaporGod,,hsigmondspam,31900,31,2460,23
2,19,TEACH ME HOW TO DRILL - Lil Mabu & Fivio Foreign,"lilmabu, fivioforeign, hood, viral, nerd",lilmabu,2400000,9272,146400,16300
2,20,original sound - cupcakkes tentacle toy,"fyp, floptok%F0%9F%98%8D%F0%9F%98%8D%F0%9F%98%AD%F0%9F%98%8C%F0%9F%A4%9E%F0%9F%92%85%F0%9F%92%85, floptok, fyp%E3%82%B7",gxr.zz,265500,2281,30800,6434
2,21,original sound - Shakisquad,"couplegoals, couplecomedy, semeolvidabaalgo, pelea, funny, guatemala, curvy, plussize",lindambermudez,9581,223,649,249
2,22,оригинальный звук - ynogasai,"trending, funny, fyp, funnyvideos",_funny.official,908,3,135,16
2,23,my dc suh - sierrah,fyp%E3%82%B7,biancamariee._,11300,61,1471,40
2,24,original sound - Haley,,nickihal,117200,1640,9658,3441
3,0,Rave no Escurinho Bota a Mão na Parede - Davizin & MC TOPRE,xd,laleyendadeluci3,257000,1365,25400,468
3,1,Ick - Alt Ending - Lay Bankz,"foryou, trend, ick",lala_sadii,1500000,29200,112700,12100
3,2,Vlog Video work Fashionable BGM(847726) - Tsuyoshi_san,parati,karenpaniaguavideos,151200,4491,12200,3902
3,3,Hahahaha again - Kelsey🪖💐,,audreylilliann,177600,293,7034,667
3,4,original sound - chelsyshalee,,nina.lancetty,11600,1900,471,32
3,5,Pulled Up - Young Dolph,,abbyy.irl,50600,150,4462,85
3,6,yummy x righteous - LOLA ⭑,,emmalanyi,133700,2917,13900,1710
3,7,original sound - Nieka Richard,"@wockhardt03, principalrichard",niekarichard,8500000,108000,692000,130100
3,8,original sound - Mtvvon,"fyp, foryourpage, xyzabc, trend, girlfriend, couple",mtvvon,838500,1498,132400,4153
3,9,original sound - Lustra Clear,"randomfacts, satisfyingvideos, viral, fyp",lustraclear,238500,48800,29000,146100
3,10,original sound - Sierra Larson,"fyp, fypage, trendy, romantoolit, thanksgiving",theonlyromantoolit,98000,667,16500,358
3,11,original sound - Haley,,nickihal,257399,2066,24300,7516
3,12,original sound - NaomiHearts,"relatable, plussize, foru, plussizeedition, funny, comedy",naomiheartsxo,523500,7884,39900,17800
3,13,la pegajosa - Daniela 🫶🏻,,aarianaamejiass2,201900,311,18700,876
3,14,Flowers - Miley Cyrus,"mileycyrus, mileycyrusflowers, grammys, grammys2024, lesbiansoftiktok, wlw",kristenhutch,52900,404,2463,163
3,15,WHY ARE PEOPLE USING MY AUDIO - norah,"lamma, fendt, agri",hannahslaney__,54600,818,3175,599
3,16,original sound - LB,"itsokaytolook, dangeroustostare, thatswhatsunglassesarefor, haha, jokes, comedyvideo, skirt, cutetop, shescute, smalltowngirl, fyp, v",thecooks93,52600,623,3304,728
3,17,original sound - spo6kzie,"juju, jujuwalk, jujuwalking, fyp",addisoneiswerth,489100,2639,69700,4818
3,18,original sound - spo6kzie,"rupee7ft2baller, foryoupage, rizz, college",rupeekolawole,1200000,11100,76700,12100
3,19,original sound - dance crew54,,dancecrew54,169800,346,22900,1690
3,20,Half On a Sack - Three 6 Mafia,"@302.emmyyyyy, fyp, gf",302.rancher,117900,888,7583,1003
3,21,Mmm Mremememew Memew - yulia,"pourtoi, dz, leskabylesdefrance, fyp",flipflop_153,1000000,36200,114000,200100
4,0,Barbie - JaidynAlexis,@uhitsemm,zoe.ebarb,118700,411,22700,700
4,1,original sound - Sam Middleton,"@thegoodsworldwide.com, mew, trolls, itoldyouweneededmoreglitter, gymtok, gym, fitness, deadhangs, tattoos, tatted",viviennelifts,36500,161,3195,79
4,2,Cha Cha - ZEDDY WILL,,hotblockchain,152400,289,21000,518
4,3,original sound - Claireeee,,clairelizzyxo,74600,252,1603,106
4,4,sonido original - 🦇,,aarianaamejiass2,921100,2049,92500,4129
4,5,original sound - DavidUploads,,daviduploadsvlogs,2000000,6811,202700,15100
4,6,original sound - 6footkillaa,"publicinterview, height, heightproblems, fyp, viral, foryou",6footkillaa,23600,228,2368,73
4,7,Dont Drop That KRI X DARILLIS X JJOZIAH - ProdKri,@emdizzle14,aubdizzle21,26800,163,5890,243
4,8,original sound - ashley rose,,ashleyroseclips,47400,199,2523,43
4,9,original sound - Dayquan & Arianna,,dayandari,226300,1291,23800,1526
4,10,Confidence (sped up version) - Ocean Alley,"horses, riding, horse, western, xybca, texas, outfit, sheincares, body, bodysuit",aye_there_its_bay,305400,890,25300,694
4,11,original sound - Logan Miller,,loganmillerx,201800,627,12000,220
4,12,Funny - Gold-Tiger,,jimelopc,352000,471,8210,1592
4,13,original sound - TAYLOR & SOPHIA,"taylorandsoph, valentinesday, valentine, couple, marriage, baby",taylorrandsoph,113600,230,3246,88
4,14,sonido original - LyricsSpain2.0,"@tereesarodriiguez_, fyp, trend, dancechallenge",imjane___,150400,174,19600,669
4,15,sonido original - 𝙁𝙖𝙩𝙞 ☆,"para, video, tiktokfood, anime, tutorial, tiktoknews, workout, paranorma, neymar, pourtoi",l_e_r_a_10,39400,549,2213,1042
4,16,My Type - Saweetie,,giuliacorrado_,57200,644,3677,647
4,17,TRANSGENDER (PEARL WHITE VIP) - PEARL WHITE,"fyp, bradleymartyn, rawtalk, n3on, samfrank, podcast",bradleymartyn,131300,598,6152,174
4,18,Originalton - messy tea,"dancemoms, hair, aldc, fyp, fyp%E3%82%B7, funny",messy.tea,260200,1183,21300,541
4,19,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,nevaaadaa,109200,1572,9532,344
4,20,sonido original - blogkarenbelen2,"paisajes, naturaleza, fyp, blogkarenbelen, karenbelen, blogkarenbelenvideos, fyp",blogkarenbelen2,340400,3584,31700,5046
4,21,original sound - ❥ 🇪🇸◟خويلد ؟,"fyp, ilovebigmelon",xxbarbienextdoorx,10300,92,780,126
4,22,nonono - [☑️] CAPRI,"fyp, erich",fundsgettingrich,201200,0,17200,449
4,23,Linea Del Perreo - Uzielito Mix & Yeri Mua & El Jordan 23,"fyp, foryou, parati",__sari_15___,20000,40,2896,114
4,24,original sound - ashley,,iamashleycarter,36500,85,4182,90
5,0,"Suspense, horror, piano and music box - takaya","autism, autistic, accoustic",putafingerdownn,34400,5615,3943,11400
