batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - layla’s mother,@killsmartyrclothing,killsmartyr0x,333100,3988,41600,2874
1,1,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6160,136500,14300
1,2,original sound - 4ver Nalish♥ - Salish+Nidal=Nalish🫶,"nalishforever, nalishedits, fyp, fyp%E3%82%B7, nalish, viral, nalish, nalishforever",nalish.loverr_,81100,1340,13000,572
1,3,original sound - Sophie,"fyp, viral, trendy, grwm, makeup, beuty, blowup, influencer, follow",sophiee_grwmm,20400,160,1251,27
1,4,original sound - Timer_povsss,"@friendsxmia, fyp, foryou, viral, fullhouse, timer_povsss, stephanietanner",timer_povsss.backup,484800,1307,33800,617
1,5,original sound - MeetTheSimmons,"@podfathersshow, @keelsim22",barstoolsports,122200,734,5508,6332
1,6,original sound - Heloise,"movie, foryou, tiktok",heloise3512,231100,66,8895,74
1,7,WE CANNOT ESCAPE WE CANNOT COME OUT - Emile Morgan,,evbluvsnash,431700,3072,39600,5758
1,8,original sound - rkempiree,,rkempiiree,117100,1109,20700,2604
1,9,Originalton - darkvidez,"@wynter_phoenix, nonbinary",iisadorax,8301,104,844,31
1,10,original sound - Mikey Angelo,"2024, recap, rap",mrgrandeofficial,3600000,20300,275700,73600
2,0,Suns - Official Sound Studio,"massage, massagetutorial, massageathome, calfmassage, legmassage, calfworkout, legcare, spamassage, healthy, massageusa, fyp",healingspa82,1300000,2561,501400,184900
2,1,original sound - Nathan Doan,"skit, comedy, memes, anime",nathandoancomedy,791800,2346,71500,7644
2,2,original sound - Cibs,"tacospaghetti, easymeals, dinner, weeknightmeals, recipesforyou",cibsandibus,564000,5163,187500,88300
2,3,jumpstyle1 - voveewwqq((Monsterkill)),"fyp, dog",french_lunch,662400,3939,74500,15700
2,4,original sound - Laker Girls,"lakers, danceteam, challenge, lakergirls, trivia",lakergirls,215300,94,6156,131
2,5,original sound - izzy,"colbybrock, colbybrockedit, fyp, viralvideo, blowup, xyz, xplrizz",xplrizz,257100,5356,84500,5612
2,6,sonido original - Kimberly Loaiza,,kimberly.loaiza,704400,5478,46400,9740
2,7,"Suspense, horror, piano and music box - takaya","waitforit, wow, hotel, travel",mindblowingreels,196000,5758,56000,6359
2,8,original sound - Liam Miller,,liammillerr,4900000,51700,241200,92500
3,0,original sound - Aliyah Marie,,aliyahm411,244800,1140,17500,1137
3,1,original sound - Diary’s Grwm,"bubbleambassador, bubblegift, unboxing, bubble, skincare, fyp, diarygrwm3, diary, explore, facecare, products, skincareproducts",diarygrwm3,88200,1490,14100,338
3,2,voices - Øneheart,"fyp, crush, viral",joshterrellclips,19800,141,1710,57
3,3,Goin Up - Doddie Savage,"jada2flyy, marie, %F0%9F%98%8D%F0%9F%98%8D%F0%9F%98%8D, fyp, realbleeda",galleryofmariie,96,12,2,0
3,4,som original - LG,foryou,fhlouwn,225700,1944,12900,311
3,5,Endless Fashion (feat. Nicki Minaj) - Lil Uzi Vert,"newyork, pride, nyc, @sonnymonaghan",briardavie,131700,1338,9600,1225
3,6,original sound - HollywoodGenGen,"funny, missrenee, blackcontentcreator, teachersoftiktok, daycare",hollywoodgengen,178400,2033,29400,4212
3,7,original sound - Bull.E pack,,shi_and_toni,22400,36,687,658
3,8,original sound - 3musketeers,selenaaryana,selenaaryanaa,83100,202,6359,679
3,9,original sound - 💕Jenna with the PINK💕,"periods, pads, periodhelp, airplane",jennawiththepink,67100,181,2849,48
3,10,This Is What You Came For - Calvin Harris & Rihanna,"@shoptaintedangel, mamaandkenn, mamaandken, trending, viral, momanddaughter, momanddaughtergoals, funny, relatable, momsoftiktok, fyp, fyp%E3%82%B7, foryou, foryoupage, likemotherlikedaughter",mamaandkenn,46000,168,7067,653
