batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,1,Originalton - marinas.poison,"fyp, foryou",imthe_annag,170700,833,13400,98
1,2,original sound - dayz915,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",dayz.915,522299,3710,36500,142900
1,3,original sound - Taj.Mahal,,kassieemariee,709600,2233,75200,6217
1,4,son original - Yasmine_roblox,"foryou, roblox, mm2, fyp, fyp",yasmine0_01,109900,6847,10600,715
1,5,original sound - Chase,wholesomerobber,chasedelrosario,435900,5207,32200,3896
1,6,original sound - The YUH Family,"couple, couples, couplegoals, girlfriend, foodie, foodies, foodlover",yuhfamjosh,34700,2715,3435,55
1,7,original sound - Meme_funs,,meme_funtoday,945800,6246,113300,22900
1,8,sunet original - Victor drx99,"viral, foryou",theyluvvvty,712500,5999,46900,26800
1,9,original sound - WickedWeebLucy13,"@code_plan_8888, hairdye, lilsister",berries_and_screams,114100,342,11000,468
2,0,original sound - 📺The News Girl 📰,"ukraineaid, bordersecurity, usborder",lisaremillard,22400,812,834,156
2,1,original sound - 📺The News Girl 📰,"trump2024, jacksmith, supremecourt, absoluteimmunity",lisaremillard,25600,919,829,190
2,2,original sound - 📺The News Girl 📰,"taxcheat, irsenforcement, irsaudit",lisaremillard,29700,2121,1190,766
2,3,original sound - 📺The News Girl 📰,"newhampshire, primaryelection, trump2024, nikkihaley2024",lisaremillard,67600,2443,2933,826
2,4,original sound - 📺The News Girl 📰,"absoluteimmunity, supremecourt, trump2024, jacksmith",lisaremillard,29200,1114,913,206
2,5,original sound - 📺The News Girl 📰,"passport, passportwaiting",lisaremillard,20600,278,1788,1718
2,6,original sound - 📺The News Girl 📰,"taxpenalty, taxpenaltyrelief, taxes",lisaremillard,44900,583,3935,4033
