batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - sharko,"fyp, fypages",eli_unique_,173800,2735,17700,3231
1,1,original sound - christine ✯,"jennaortega, jennaortegaedit, jennaortegaedits, fyp, blowthisup, viral, xyzcba, foryou, vsp, umchristine, vsmb, velocity, vspedit, velocityedit, aftereffects, cairosweet, cairosweetedit, millersgirl, millersgirledit",umchristine,296900,694,52300,1559
1,2,Scary - The Thing About Noise,"tree, construction, lumberjack, craft",itsnickholiday,1300000,6411,117200,37400
1,3,origineel geluid - NAZZZ🦅🦅🦅🦅🦅,"fyp, fy, babysit, viral, meme, cousin",idkwjarname,566000,3350,90400,22700
1,4,original sound - Vohr,fyp,vohr,154200,1722,19600,6788
1,5,original sound - valuableruns,"viral, fyp, couple, engagement",andrea.lopez44,16400,64,719,38
1,6,som original - ilustradias 👁️,@sofiaelaizamonreal,ilustradias,197800,104000,47200,12200
1,7,original sound - Drew 🇰🇭,@0fficial.va3h,prettyface_.faaith,2600000,8942,150900,31200
1,8,Imma Scope The Scenery Out Meatball Casa Di - CasaDi,"fyp, foryoupage, trending, xyzbca, viral, blowthisup, fyp%E3%82%B7, nyc, relatable",rayneverlackinnnn,33000,22000,3308,306
1,9,original sound - بدون دقات,"fidgetball, galaxyball, moonball",fenixballus,2425,159,421,58
1,10,GoodGooglyMooglyyy - Undergroundmusiclover,"fyp, viral, trending, relateable",prob.kam,118100,1196,12600,1649
1,11,original sound - aqsaꨄ,@elebelle4,emwh.26,5211,177,1721,189
2,0,original sound - Talia La’Shay,"foryoupage, fyp, viral, tiktokviral, foryou, views, relatable, xzybca, trendingtiktokvideos, tiktokviralvideo, tiktok, tiktok",officialisthatcari,1100000,4866,104500,46500
2,1,original sound - Ricoanimation Fan,"rico, ricofan, ricoanimations, ricoanimation, ricoanimationfan, usafunny, usa, tiktokusa, tiktokfunny, tiktokcomedy, funnymeme, tiktokmeme, crazyfunny, comedy, funny, meme, funnyvideo, funnydog, funnycat, funnyfail, funnycompilation, animation, stickman, viral, trending, foryou",ricoanimationfan,89700,416,7121,1252
2,2,original sound - Luke Tiktok,,luketiktok18,27700,228,2973,767
2,3,Automotivo Estelar Brts - Dj brutos 77,"djbrutos77, cristianoronaldo, viral, felizanonovo, brazilianfunk, pogba, vaiprofycaramba, foryou, capcut",dj_brutos,79100,776,12800,2738
