batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,1,original sound - 🇹🇳THE LANGUAGE LORD🇹🇳,"albania, shqipe, tunisia, tunis",merewana,392500,1553,18700,547
1,2,original sound - Aliyah Marie,,aliyahm411,244800,1139,17500,1135
1,3,original sound - L.Neal,"teach, teacher, teacherskid, imateacherskid, teachers, teachersoftiktok, teacherlife, teachersbelike, teachertiktok, teachersontiktok, teacherproblems, teacherhumor, kid, kidsoftiktok, trend, tiktoktrend, valentine, valentinesday, vday, february",l.neal,73800,1283,9050,197
1,4,Lovin On Me - Jack Harlow,,emzcurryy,83700,1342,2122,192
1,5,original sound - Cxnary,"signs, psychology, language, social, culture, education, world, country, fun, fyp, xyzbca",officialcxnary,158000,2408,28100,1343
1,6,original sound - nevaeha,"grwm, grwmforschool, confrotingcheatingbf, blowthisupforme, storytimegrwm, grwm, nevaehachristine",neevaeha,12100,446,1344,8
1,7,original sound - D’Aydrian Harding,,daydrianharding,73500,291,3542,81
1,8,original sound - TeacherChronicles,"teachersoftiktok, teachertok, teacherfyp, students, classroom, math, money, teachers, teach, teaching, student, funny, laugh, mathlesson, financialliteracy",teacherchronicles22,142800,974,11000,533
2,0,оригинальный звук - никто,,esterbron1,44100,372,141700,477
2,1,Epic Inspiration - DM Production,,graciebonr,174400,5416,72700,18900
2,2,Love You So - The King Khan & BBQ Show,,chypdeplo1,3300000,58600,648000,88300
2,3,original sound - selam🦋,"@sofi21325, selam_live, viral, foryoupage, fyp",selam_live,133100,73700,36800,291400
2,4,original sound - eminem 😉 >>,"fit, fitness, fittok, fitcheck, outfit, outfitideas, lululemon, eminem, polishgirl, poland, polish",imcocolemonxoxo,66700,776,220400,485
2,5,Love Is Beautifully Painful (Ghost Duet Version) - Darkrose,"fyp, foryou, foryoupage, emotional, dad, son, trans, viral",dailytokky,390600,6724,50800,7158
2,6,original sound - Kenayo Frederick,"fyp, fu, freesaucegod, highlightertutorial",nhlfreesaucegod,274000,1645,93100,4375
2,7,original sound - Put A Finger Down,,jordansmikle,298300,34400,31500,209500
3,0,original sound - mel 멜🇵🇭/🇦🇹,"boyfriend, korea, korean, koreanpickupline, pickupline, cheesypickuplines, funny, boyfriendreaction, kdrama, talkingkorean, fyp%E3%82%B7",melxble,75900,290,7943,220
3,1,original sound - Daily Clips 🍿,"dharmann, whywontyouadoptme, generationhope, lesson",clippedpodcasts0,5053,105,934,71
3,2,original sound - Logan Micke,loganmicke,loganmicke,87700,461,6352,81
3,3,original sound - bubbles,"fyp, trending, viral",bubbl225,2300000,23500,153400,51700
3,4,original sound - Unethical LifeHacks,"candaceowens, candacereacts, relationshipadvice, modernwomen, modernrelationships",onlythoks,563700,1233,28600,1569
3,5,original sound - Lauren Duh💜🩷,,slayifon,115200,3713,18900,2497
3,6,original sound - Ljai_luxury,"wehairhairstylists, weare, hairsalonhumor, hairstylistlife, hairstylistsoftiktok",ljai_luxury,341200,508,20000,927
3,7,follow Shalom Margaret on Spotify - shalom margaret,"lightskin, foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F",nottherealmar,146300,16800,21300,831
3,8,original sound - karina,"fyp, foryoupage, karinakurzawa, deletedvideo",karinaxclouds,86900,699,4543,226
3,9,Hahahaha again - Kelsey🪖💐,,brookemonk_,802600,4770,62700,4788
3,10,original sound - jahgotbags,"roblox, robloxfyp, vc, vctrolling, trolling, fyp, robloxvoicechat, prank, plaqueboymax",jahgotbags,134600,783,30700,645
3,11,nhạc nền - Seven-我是Eight🌔✨,"xuhuong, tiktokawardsvn2023, yolohouse, mcseven, djxiaogongzi, %E8%82%96%E5%85%AC%E5%AD%90, viral",seven260801,3900000,18100,338800,21200
3,12,original sound - Michael,"rizz, confidence, pickupline, cutegirl, london",theunknownrizzla,54200,369,3388,741
3,13,original sound - ꎇ.ꍏ 👹,"amazon, amazonprime, amazonfinds, amazondriver, youcantparkthere, op",mizzprayzalot,18000,869,2034,4995
3,14,original sound - KEEMOKAZI,,keemokazi,165000,859,10700,277
3,15,original sound - Jack Doherty,"@mckinleyrichardson, jackdoherty",jackdoherty,44100,277,2525,65
3,16,original sound - Bridey Drake,"@jinymaeng, brideyandjiny",brideydrake,1200000,2061,51400,1786
3,17,nhạc nền - TheChurcoFamily,,thechurcofamily90,219200,734,10800,771
3,18,SkeeYee - Sexyy Red,"@stanleybrand, foryoupage, stanley, stanleycup, stanleycupdamaged",thatonetall7ftblonde,9507,79,195,82
3,19,original sound - esli !,"fyp, foryoupage, viral, viral%3F, sneakingout, maruchan, fyp%E3%82%B7",.eslis,459500,1483,56500,487
3,20,original sound - ྀི,"fyp, seraphsworld, bts, film",_seraphsworld_,460500,3075,45000,1096
3,21,original sound - Shawties,"funny, fyp, 90s, 2000s",onyxshawties,25600,102,2355,75
3,22,original sound - EyeseeuMovie,"movie, film",eyeseeumovie,7538,60,857,302
3,23,original sound - Jay Tells You,fyp,jaytellsyou,51000,1870,6328,581
3,24,original sound - ✨Kay and Tay✨,"kayandtayofficial, couples, relationships, pregnant, postpartum",kayandtayofficial,503100,1907,26800,1126
3,25,original sound - NPC👤,"kaicenat, dukedennis, fyp",papermaker0_,1400000,6357,193800,7528
3,26,Love You So - The King Khan & BBQ Show,,fewfewus68,161100,619,11200,8358
3,27,original sound - The Rock and Roll Playhouse,"@tontaniaa_, taylorswift, traviskelce",therockandrollplayhouse,22300,329,3466,494
4,0,BURN THE CITY - MoonDeity,"recomendation, calisthenics, motivation, sport, %D1%87%D0%B5%D0%BB%D0%BB%D0%B5%D0%BD%D0%B4%D0%B6, women, men",nastya___nepsha,909000,1900,41100,5316
4,1,original sound - pickitup.eli,"fyp, foryou, fyp%E3%82%B7, xybca, viral, trending, relatable, relationship",pickitup.elijah,1300000,5513,47200,8097
4,2,original sound - Brennah Mimbs,"bf, gf, relationship, dating, were",brennah.mimbs,28300,72,1865,88
4,3,original sound - CommBank Matildas,"aths, athletics, triplejump",sophiezarafa,314900,206,6711,147
4,4,original sound - 𝐀𝐈𝐒𝐇𝐀 𝐏𝐀𝐋𝐌𝐄𝐑❦,"getreadywithme, grwm, grwmvideo, relatable, viralvideo, britishhumour",aaggrwm,109000,748,5987,182
4,5,original sound - Batsy🦇🕴🏽,"fyp, viraltiktok, voiceovers, powerpuffgirls, batmandontgaf",batmandontgaf,252800,1365,49300,3843
4,6,原聲 - mi_movies3,"movie, fyp",mi_movies3,206700,324,26700,150
4,7,original sound - JusreignFam,"jusreign, goat, punjab, babbulicous, fyp, bringbackthegoat, 2024",jusreignfam,137100,3152,9514,3475
4,8,original sound - Grama Sandy,"fyp, sandybepsycho, recordme, strangers, viraltiktok, noshame, happymonday, february22nd",sandybepsycho,3200000,16700,224700,68600
4,9,her way - audios for edits,"@hypic_global, hypic, hypiccreator",nevaaadaa,51900,272,4843,146
4,10,Lovin On Me - Jack Harlow,"wrestling, wrestlertobecomeabetterwrestler, collegewrestling, d1wrestling, olympicwrestling, kyledake, jordanburroughs, usawrestling, wrestlinghighlights, wrestlingtechniques, wrestlingtechnique, wrestlingmoves, wrestlingmove, blastdouble, takedown",vviralwrestling,22300,80,1092,253
4,11,Booty Meat - Sexyy Red,,typicalmisty,570100,1375,44100,1001
4,12,original sound - Kriss&Esme,"getreadywithme, grwmroutine, grwmmakeup, grwmforschool, parentteacherconference, school, schoollife",krissleos,341000,1567,31300,299
4,13,original sound - Gemma,"@leightonwhyte, fyp, couple, comdey, xyzbca, jokes",dararocha_,92200,825,4673,3144
4,14,SIGMA - DARKHXN,usa,jumpersrewinds,20600,143,2628,203
