batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12300,187600,79700
1,1,original sound - NayNay 🤍,fyp,dajackson_5,628300,3238,79500,10900
1,2,original sound - sarah.,"winter, harrypotter, ice, icecicles",wetknees777,2800000,12100,202800,54400
1,3,original sound - Dre & Lay,@r3db3rry_,andrebourgeixx,139300,2444,9166,223
1,4,"Spooky, Quiet, Scary Atmosphere Piano - Bucyrus Audio","fyp, conspiracy, podcast, jumpersjump, rudolph, christmas",ipodcast2,75300,451,13400,1386
1,5,original sound - Chains,"chainsfr, animated, fyp",chainstokz,239900,632,19700,1178
1,6,A Day in My Life - Soft boy,foryou,comebaby789,3462,32,357,36
1,7,original sound - thefittestwizard,"agroboy, dancinha, nachuva, foryou, trending",diego_e_rodrigo,4400000,61100,262100,89200
1,8,original sound - lhyewbew,"fyp, foryou, fyp%E3%82%B7, %E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F",user8510439330185,195200,724,38700,1036
1,9,original sound - Roblox and Gorilla Tag Mom,,theleoseriesofficial,593100,6602,48700,1908
1,10,Kerosene - Crystal Castles,"gta, gaming, stunts, viral, gtaviral, gtastunts, fyp%E3%82%B7, gta5, gta5clips, pc, gtav",masterngta,6340,79,860,85
2,0,original sound - Rami,"fyp, sofaygo, drake, rodwave",ramiofficial,70700,390,10500,292
