batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - DJ L BEATS,,b.e.n_rl,69400,1752,7591,3086
1,1,original sound - 𝙹 𝙾 𝚈 𝙲 𝙴 𝙻 𝙸𝙽 💋,"serverlife, serverproblems, servertiktok, servers",lujanojoyce,145600,0,21800,844
1,2,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,162700,2905,21000,672
1,3,Bongos (feat. Megan Thee Stallion) - Cardi B,"fyp, cardib, dance, cardibchallenge, foryou, foryoupage",chuppchester,201500,471,29300,827
1,4,original sound - Maribeth Valero - aeaxxshop,"skincare, slimelicker",giannamjoyce,258399,1151,13400,139
1,5,original sound - emma,,choiemmaa,2300000,12100,143300,2627
1,6,Misty - Lesley Gore,"@elina.chika, mouthtaping, betterbreader, breath, sleep, bettersleep",try.sleepwalk,295600,2316,42700,43200
1,7,WE CANNOT ESCAPE WE CANNOT COME OUT - Emile Morgan,,evbluvsnash,431300,3072,39500,5748
1,8,sonido original - MUSICA🇪🇨.... Y Del 🌏🌍🌎,"kawaii, cute, humor, minynaranja",minynaranja,93300,1954,5787,1066
1,9,original sound - 🎧audios,"fyp%E3%82%B7, foryou, blowthisup, relatable, content, xyzbca, viral",melissaa2finee,33000,221,4772,967
1,10,original sound - Paris♱⋆‧₊,"@portiaberios, foryou, fyp, key, bathroom, australia, freshwater",char.h13,180900,891,12800,329
1,11,original sound - billy,icecream,billyvsco,114300,721,8183,834
2,0,Aesthetic - Tollan Kim,"fyp, fortnite, fortniteclips, fortnitepro, fortnitetips, zeussfv, fortnitetipsandtricks, gaming",zeussfvv,58400,2861,11500,1833
2,1,original sound - Sam Middleton,,itz_justlola,266500,943,20200,3792
2,2,original sound - Hesswoodwork,"game, build, catan",hesswoodwork,278400,1398,22700,10800
2,3,original sound - ★ seplix,,brookemonk_,916100,2103,47300,1180
2,4,original sound - sharko,"fyp, fypages",eli_unique_,174300,2732,17800,3255
2,5,original sound - Gavin.kernstinee,igmirandahhmarie,mirandahshaul,405800,1732,43800,7016
2,6,"Ocarina Of Time Theme (From ""The Legend Of Zelda"") - Gaming World","fyp%E3%82%B7, viral, trending, dreads, locs",babyfxce.josh,1300000,63600,100000,6664
3,0,original sound - eminem 😉 >>,"fit, fitness, fittok, fitcheck, outfit, outfitideas, lululemon, eminem, polishgirl, poland, polish",imcocolemonxoxo,65900,758,209800,476
3,1,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,"light4198, queen_zoei, queenzoeforever",light4198,99700,73400,73900,22800
3,2,original sound - Nathan Legagnoux,"fyp%E3%82%B7%E3%82%9A, foryoupage, specialforces, soldier, military, militaryedit",nathan.legagnoux,622800,4769,162800,25700
3,3,Epic Inspiration - DM Production,,graciebonr,161000,3933,52100,16000
3,4,original sound - Modeli,,smelimodeli,173700,831,44500,1043
3,5,original sound - Paul Vu,,paulvutv,147900,9225,22800,14000
3,6,original sound - Zav,"ocd, germaphobe, narcissist, toxichousehold, asian, bipolar, generationaltrauma, trauma, mentalhealth",zavhbruh,5400000,101700,274000,104400
3,7,Lovin On Me - Jack Harlow,"fyp, egirl, viral, fakebody",daisybloomss,96900,680,8529,311
3,8,original sound - Kenayo Frederick,"fyp, fu, freesaucegod, highlightertutorial",nhlfreesaucegod,270700,1603,81000,4321
4,0,original sound - tinymacdude,"minecraft, minecraftmemes, funny, troll, cheappickle, tinymacdude",tinymacdude,920200,605,96200,2780
4,1,original sound - 🍒,"@icanteven, @j.anything",barstoolsports,468000,3474,40600,17900
4,2,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"boardgames, gamenight, couple, fun",games4two,133200,368,5212,1365
4,3,I'm Falling In Love - Wildflowers,"valentinesday, stuffedballoons, couplegifts, kidsvalentines, uniquegifts",andyballoons,374400,923,36700,18000
4,4,My Kind of Woman - Mac DeMarco,,mattsturniolo,2300000,16700,182200,12100
4,5,original sound - sp3dupsounds0,"fyp, school",catchinupwitrylan,541600,2499,48800,3820
4,6,sonido original - Michelle Salvatore🫀✨,"foryou, twins",splashtwinz,175500,331,8663,276
4,7,original sound - daily life / sahm 🤍,"breakfastidea, junkfood, fyp, fyp%E3%82%B7%E3%82%9Aviral, stayathomemom, breakfastformytoddler, donuts%F0%9F%8D%A9, chipsforbreakfast, toddlersoftiktok, marchmommy2023, breakfast",gracieangelicaa,1200000,8973,47300,3224
4,8,original sound - cz,,chocolatephrog,1800000,1795,85500,2850
5,0,original sound - AGGAYUCITA<3,,aggayucita,2200000,16900,249100,42800
5,1,this world is sick - Antent,"fyp, crush, viral",joshterrellclips,32400,231,4289,253
5,2,original sound - IM YOUNGLO’S BABYMAMA 😩❤️,,narally_loves_younglo,13400,0,873,374
5,3,som original - Raphaela Diniz,"vaiprofycaramba, viral, fyp%E3%82%B7",raphaela_diniz,359900,2546,19700,747
5,4,son original - prof.star,"test, professor, correction, school",prof.star,3400000,59500,243700,120500
5,5,original sound - ChefPierce 👨🏾‍🍳,fyp,chefpierce,254100,1390,25500,1622
