batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280300,627,15500,165
1,1,original sound - ★ seplix,,brookemonk_,966700,2249,50000,1254
1,2,i wouldnt mind wterf11 remix - mereanamordegardglesgorv,,emmalanyi,365700,1868,33100,2176
1,3,original sound - KhianKB,"badpeoplescardgame, dycegamespartner, edno, khiankb, comedy, funny",khian.kb,304700,953,32500,4037
1,4,"Automotivo XM, Taka Taka Taka Tá - Dj Brunin XM & Mc Lullu & Mc Erikah & Kinechan",,aricryztal,308100,1096,35000,1558
1,5,original sound - Brittany Muddamalle,"multiracialfamily, tiktokfamily, whitemom",almostindianwife,1100000,3844,53900,8113
1,6,original sound - Double Ds Twins,"doubledstwins, fyp, dsreact, egg",doubledstwins,352700,7736,29700,17400
1,7,Originalton - Dilaraa.s💚,@user6856963606169,di1araa.s,136600,770,16300,769
1,8,오리지널 사운드 - 박형 - .ㅋㅋ,"@alex_8094, parati, viral, amor",keidy.5,66400,200,5552,1165
1,9,"Down, Up! - BabyTron",,uluv.luna.tuna,44200,199,3175,115
1,10,Talk That Talk - Sped up audios🧚🏻‍♀️,,melimtx,34100,152,3846,156
2,0,original sound - kardashianshulu,"loafers, ootd, ootdfashion, loafersoutfit, winteroutfits, winterfits",amandalmartinezz,36400,121,3913,645
2,1,Big boy - 🫂,,merel_050505,82100,851,12300,395
2,2,original sound - ꪑꪶᒿꫀ,"emoney, erich, foryou, fy, fu, viral, jslo",slipsmadejslo,139800,4958,17600,2749
2,3,son original - nostalgia.z,foryoupage,tbhcacagirl,829300,2929,70300,1895
2,4,original sound - Lala,"foryou, outfit, relatable",lala_sadii,159400,686,8041,377
2,5,original sound - Bull.E pack,"andyandmichelle, couple, relationship, relatable",andy.and.michelle,687700,2463,34500,10800
2,6,original sound - Emilee Redding,"happynewyear, greenflagsinmen, everydaymakeup, drugstoremakeupmusthaves, adios2023",emileeredding,1700000,2781,76300,9996
2,7,Tacata - Tiagz,,giuliacorrado_,49800,755,4580,960
2,8,original sound - 🦧 cDudeVR 🦧,"vr, cdudevr, relateable",cdudevr,96800,1280,31800,2500
2,9,Le Monde - From Talk to Me - Richard Carter,"football, soccer, challenge, beach, asmr",narkevichag,191100,458,11500,799
2,10,оригінальний звук - Богдан😊,"%D1%80%D0%B6%D0%B0%D1%87%D1%8C, %D1%85%D0%BE%D1%87%D1%83%D0%B2%D1%80%D0%B5%D0%BA, leaguetiktok, leaguetiktok, limparacontiktok, %D1%81%D0%BC%D0%B5%D1%85%D0%B4%D0%BE%D1%81%D0%BB%D0%B5%D0%B7, %D0%B2%D1%82%D0%BE%D0%BF%D1%82%D0%B8%D0%BA%D1%82%D0%BE%D0%BA, %D1%81%D0%BC%D0%B5%D1%88%D0%BD%D0%BE%D0%B5%D0%B2%D0%B8%D0%B4%D0%B5%D0%BE, %D1%80%D0%B6%D0%B0%D1%87%D1%8C, %D1%85%D0%BE%D1%87%D1%83%D0%B2%D1%80%D0%B5%D0%BA, leaguetiktok, humor, %D1%81%D0%BC%D0%B5%D1%88%D0%BD%D0%BE%D0%B5%D0%B2%D0%B8%D0%B4%D0%B5%D0%BE, leaguetiktok, %D1%85%D0%BE%D1%87%D1%83%D0%B2%D1%80%D0%B5%D0%BA, %D1%80%D0%B6%D0%B0%D1%87%D1%8C, humor, limparacontiktok, %D1%81%D0%BC%D0%B5%D1%85%D0%B4%D0%BE%D1%81%D0%BB%D0%B5%D0%B7, %D1%81%D0%BC%D0%B5%D1%88%D0%BD%D0%BE%D0%B5%D0%B2%D0%B8%D0%B4%D0%B5%D0%BE, learnwitchtiktok, learnwitchtiktok, littlebig, morhenshtern, littlebig, learnwitchtiktok, %D1%81%D0%BC%D0%B5%D1%88%D0%BD%D0%BE%D0%B5%D0%B2%D0%B8%D0%B4%D0%B5%D0%BE, %D1%81%D0%BC%D0%B5%D1%85%D0%B4%D0%BE%D1%81%D0%BB%D0%B5%D0%B7, humor, leaguetiktok, stitch, littlebig, learnwitchtiktok, %D1%81%D0%BC%D0%B5%D1%88%D0%BD%D0%BE%D0%B5%D0%B2%D0%B8%D0%B4%D0%B5%D0%BE, %D1%81%D0%BC%D0%B5%D1%85%D0%B4%D0%BE%D1%81%D0%BB%D0%B5%D0%B7, limparacontiktok, limparacontiktok, humor, imparacontiktok, learnfromkhaby, stitch, morhenshtern, prank, littlebig, learnwitchtiktok, %D1%81%D0%BC%D0%B5%D1%88%D0%BD%D0%BE%D0%B5%D0%B2%D0%B8%D0%B4%D0%B5%D0%BE, %D1%81%D0%BC%D0%B5%D1%85%D0%B4%D0%BE%D1%81%D0%BB%D0%B5%D0%B7, limparacontiktok, humor, %D1%80%D0%B6%D0%B0%D1%87%D1%8C, %D1%85%D0%BE%D1%87%D1%83%D0%B2%D1%80%D0%B5%D0%BA, leaguetiktok, %D0%B2%D1%82%D0%BE%D0%BF%D1%82%D0%B8%D0%BA%D1%82%D0%BE%D0%BA, imparacontiktok, learnfromkhaby, morhenshtern, littlebig, learnwitchtiktok, humor",bogdanfocusnik,87400,2760,12600,9527
2,11,Drilla - Opps & Blocks,"tall, family",marietemara4.0,7266,187,1288,16
2,12,original sound - lexi,"@gerardwaykin, neardeathstories, dyingisntscary, truecrimetiktok, truecrimecommunity, attacked, victimstosurvivors, crimejunkies, crimestories, scarystories, storytime, crimestory",lexiweinbaum,237900,1757,22500,1279
2,13,Originalton - mar,,mar_milne_,4400000,3775,111200,19800
2,14,original sound - ୨୧,"fyp, foryou, foryoupage, grwm",haylieamariee,84000,399,5711,49
2,15,original sound - DEKSY,"cat, gaming",deksythecat,214000,816,31800,7232
2,16,original sound - StephanieSoo,,stephaniesooyt,94800,560,10500,550
2,17,original sound - 💰,"fortnite, pro, queen, fypage, fortniteclips, battlepass, clipbot, fortniteog, fortnitefunny",lovcvlt,1200000,978,128000,19400
2,18,оригінальний звук - рил?,"volleyball, synergia, %D0%B2%D0%BE%D0%BB%D0%B5%D0%B9%D0%B1%D0%BE%D0%BB, volleyballworld, lizonsiatkarka, 1, matchingvolley, volleymotivation, volleyballgirls",lizon.pl,64900,304,8167,1012
2,19,BABY IN THE KITCHEN - DEVILS FLIGHT,,vanistrimer,141500,832,10500,466
2,20,Run - tsampira_k,"fyp%E3%82%B7, couples, couplegoals, couple, relationship, humor, relatable, marriagehumor, marriage",thekd.official,841,1,67,13
2,21,sonido original - Emilia videos,,monicavallejooficiall,11600,137,853,21
3,0,original sound - Isaac Maus,"@b1oxfruitsgod, replychug, drpepper, chug, chugchallenge, fyp",buzzen553,6889,487,536,122
3,1,original sound - Winx ⋆ ࣪,,di1araa.s,87000,729,6081,441
3,2,original sound - Starlady ⭐️,,starladyledi,705700,3426,34200,4323
3,3,THANK YOU FOR USING MY SOUND - Fairies,,princessameliawu,648500,30000,87000,4448
3,4,original sound - jahgotbags,"icespice, roblox, robloxfyp, robloxvc, robloxskit, voicechat, ice, spice, funny",jahgotbags,53800,217,8403,221
3,5,original sound - hi,"foryou, fyp",loser_lindsey,71900,817,10900,315
3,6,UKRAINE - Jay Hound & Jay5ive & SweepersENT,"fyp, pov, viral, marunyc_",marunyc_,2000000,10300,208500,7619
3,7,original sound - songs.7483,"transitionbts, transitiontutorial, transition",luseeyalu,462800,1220,42100,331
3,8,original sound - KEEMOKAZI,,keemokazi,927300,3988,56100,794
3,9,original sound - 𝑘𝑟𝑖𝑠7𝑎𝑛,"@maan_ahmed_19, foryou, foryoupage, %D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9",kriswecreate.media4,8486,126,665,118
3,10,"Automotivo XM, Taka Taka Taka Tá - Dj Brunin XM & Mc Lullu & Mc Erikah & Kinechan",@09.02.600,di1araa.s,485400,3259,45900,2743
3,11,som original - Leo Ha,,thezhoufam,146800,629,3158,705
3,12,original sound - ⠀ ⠀ ⠀ ⠀,,mofu._.tofu,111500,805,10100,588
3,13,Ocean Eyes speed up - 🚬,"sama28, rizz, rizzgod, rizzler, tiktoker, viral, tiktoknews, viralvideo, fyp%E3%82%B7%E3%82%9Aviral, viraltiktok",i_got_the_rizzh,5648,20,266,12
3,14,orijinal ses - caner,,grandadjoe1933,837600,5255,35500,21300
3,15,FUNKED UP by XXANTERIA and ISQ UNRELEASED - ku,"kobenicosplay, kobenichainsawman, chainsawmancosplay, kobenihigashiyama",kora.aura,468300,2308,65600,4270
3,16,original sound - Gee Gee,"momson, singlemomlife, onlychildlife",queenn_gee,2600000,24600,120200,25700
3,17,Roundabout (2008 Remaster) - Yes,@kaylerzz._,twinkiie49,303400,1030,26200,3656
3,18,sonido original - Funny’s is going with me,,baby_ok122,616000,1644,37500,3554
3,19,original sound - Lgr,@lgrstudios,papilgr,724200,1631,61400,4720
3,20,sonido original - Nico Mejia ☆,"pati, dale%F0%9F%A5%B0%F0%9F%A5%BAcorazon, devuelvo_x5, thuani%F0%9F%8D%80%F0%9F%A5%BA, viraltiktok",ana..d.20,22500,103,2490,100
3,21,sonido original - Charly Caporal,,zefivilob_99,39900,210,3849,283
3,22,original sound - Sam Middleton,"@thegoodsworldwide.com, mew, trolls, itoldyouweneededmoreglitter, gymtok, gym, fitness, deadhangs, tattoos, tatted",viviennelifts,36400,160,3188,79
3,23,original sound - JESUSNALGAS,"fyp, school, schoolnurse, greenscreen",jesusnalgas,290200,3455,29700,17800
3,24,original sound - di1araa.s,di1araa,di1araa.s110,111600,403,8156,476
3,25,original sound - kate baker,"@lauranowlin1984, @sourcebooksfire",katemaries,89100,351,9189,240
4,0,sonido original - Will67,"saldriasconmigo%F0%9F%98%8E, %F0%9F%A5%BA%F0%9F%92%94",ssj_panditha371,36300,19100,2597,262
4,1,son original - :),,di1araa.s,92700,758,6573,351
4,2,Deli instrumental - KG ✰,,ximenaaasaenzzz,50500,123,3213,107
